,US_Equity,EU_Equity,Intl_Developed,EM_Equity,Global_Tech,Global_Healthcare,Global_Financials,Global_Infrastructure,Global Energy,Global Industrials,Global Consumer Staples,Global Consumer Discretionary,Global Comm Services,Global Materials,Global Utilities,Style_Value,Style_Momentum,Style_Quality,Style_MinVol,Rates_US_Long,Rates_Developed,Rates_EM,Credit_US_IG,Credit_US_HY,Credit_EU_IG,Credit_EU_HY,Credit_EM,FX_USD,FX_EUR,FX_JPY,FX_EM,Commodities_Broad,Commodities_Gold,Commodities_Oil,Inflation_Expectations,Global_Real_Estate,ESG,HF,Diversified PE,Diversified Debt
DoubleLine Yield Opportunities Fund,-0.207823348,-0.028053609,0,0.036669293,-0.033403766,-0.079441672,0.039622263,-0.015982171,-0.052001193,-0.011887352,0.063311127,-0.038019761,0.095128632,0,-0.050706718,0,0.038585513,0,0,-0.009735974,-0.063901416,0.040149352,0,-0.055687629,0,0,0.323193177,0.075802862,0,-0.06713883,0,-0.06125946,-0.057421886,0.03851412,0.366466479,0.149427844,-0.043028157,0.489061826,0,0.375825431
Drawbridge Special Opportunities Fund,0,0,-0.079786782,0.025583863,0,-0.035439495,0.004736596,0.00225482,0.003132083,-0.033927529,-0.021163857,0.044896689,-0.052221521,-0.031673087,0,0,0.034628299,-0.030024374,0,-0.194999658,0,0,0,0,0.017545266,0.126077947,0.355341188,0.121961931,-0.023141606,-0.0227592,-0.085624464,0.009578767,-0.037317347,0.004403928,0.122835181,0.158897541,-0.195811897,0.463648657,0,0.154380127
Eagle Capital US Equity Founder,0.18118105,0,0,0,0.035996487,0,0.230674976,0,0.069415214,0,0,0.014292022,0.275753408,0,-0.037849719,0,0,0.325174049,0,-0.005805584,0,0,0,0,0,0,0,0,0,-0.023480219,0,0,0,0,0,0,0,0,0,0
Eagle Capital US Equity R USD Acc,0.19413504,0,0,0,0.041391567,0,0.168452139,0,0.039521598,0,0,0.019850906,0.264508418,0,0,0,0,0.275840808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001908205,0,0,0,0,0,0
Eagle Capital US Equity R USD Dis,0.112585008,0,0,0,0.030011687,0,0.225069328,0,0.047296523,0,0,0,0.287797457,0,-0.049916526,0,0,0.386774877,0,-0.012802235,0,0,0,0,0,0,0,0,0,-0.02146464,0,0,0,0.003874575,0,0,0,0,0,0
Eagle Capital US Equity Value (Composite) (ASP),0.385733733,0,0,0,0.037980354,0,0.287552459,0,0.025782254,0,0,0.035419543,0.134184064,0,-0.059218525,5.97E-05,0,0.199052669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egerton Capital Equity Fund,0,0.076946851,0,0,0.044127766,0,0.115120899,-0.029003055,-0.060309732,0.170155356,0.0421513,0.191065189,0,0,0,0,0.246974024,0,0.048648638,-0.059453312,0,-0.077791063,0,0.200341771,0,0.024794443,0,0.108296459,0,0,0,0,0.01326568,0.013850574,0.01103877,0.013874097,0,0.01027158,0.040370635,0
EIPX Proxy,0.608979195,-0.141330558,0,0,-0.222898588,-0.00366574,-0.108526958,0.278700236,0.506677089,-0.286083495,-0.076806555,0.032730611,0,0.029555611,0,0.034284822,-0.072673017,-0.072348778,0.273479365,-0.134088165,-0.041306384,-0.039571474,0,0.366008183,-0.079388019,0,0.18868458,0,0,0,-0.023655594,-0.085377423,0.08003508,-0.034588224,0,0,0,0.54365879,0,0
Eisler Capital Multi Strategy Fund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elliott Associates LP,0,0,-0.073219078,-0.00267375,0,0,0.00346901,0,-0.006496315,-0.087742045,0,0.01451759,-0.020369261,0.111285858,-0.042435634,0.037150567,-0.023104747,-0.00068084,-0.000131955,0,0,0,0,0.055758188,-0.019900212,-0.050815938,0,-0.006669398,0,0.043892471,0.004124976,0,0.03619917,0.014519449,0,0,0,0.191547838,0,0
Elliott Co-Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014939135,0,0.125748839,0,0.142232804,0,0,0,0
Elliott International Ltd,0,0,-0.075497895,-0.002472603,0,0,0.006186846,0,-0.008914694,-0.089116413,0,0.018837086,-0.022684491,0.108210159,-0.039037379,0.037622466,-0.022996187,-0.007529821,0,0,0,0,0,0.061935105,-0.01970513,-0.0454341,0,-0.002101152,0,0.046551922,0.006922375,0,0.03339023,0.015931638,0,0,0,0.20282875,0,0
Energy Infrastructure & Utility Fund QP Perf,0.899074478,-0.147819462,-0.006640466,0.024045834,-0.359632221,0,-0.181386929,0.47226936,0.204689442,-0.242465775,-0.224466218,-0.007733359,0.007732994,0.161957395,0.045178694,0,-0.090063415,-0.363351184,0.443013281,0,0,0,-0.089632045,0.689276247,-0.213966311,-0.151269436,0.186049929,0,0,0,0,-0.079123787,0.13039978,0.008738842,0,-0.03822142,0,0.198529776,0.433760062,0
FengHe Asia Fund,0,0,0,0,0.065729222,0.027039995,0,0,0,0,0,0,0,0.040742655,0,0,0.024074629,0,0,0.055701409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090002937,0,0.030181498,0,0,0,0
Fidelity Index US P Acc,0.444061518,-0.119439052,0,0,0.116152372,0,0,0,0,0,0,0,0,0.044716362,0,0,0.185068052,0,0,0,0,0,0,0,-0.005009102,0,0,0,-0.593289869,0,0,0,0,-0.002484755,0,0,0,0,0,0
Fidelity Inv MM Treasury I,0,0,0,0,0,-0.000255924,0.003540984,0,0,0,-0.002158663,0,0.009055448,-0.005338857,0,0,0,0,0,-0.001503069,0,0,0,0,-0.000791827,0,0,0,0,0,0,-0.012754427,0.008799762,0.003601257,0,0,0,0,0,0
Fidelity Inv MM Treasury Instl,0,0,0,0,0,-8.62E-05,0.00323723,0,4.76E-05,0,-0.002349018,0,0.009390711,-0.005337699,0,0,0,0,0,-0.001703864,0,0,0,0,-0.000682707,0,0,0,0,0,0,-0.013185153,0.008934151,0.003732211,0,0,0,0,0,0
Fiera Municipal Composite,0,0,0.024666051,0,0,0,-0.027626699,0.010711995,-0.028769246,0.009137405,0.002970826,0,0,-0.011510749,0.005941165,0,0,0,0,0.023564706,0,0,0.230290424,0,0,0.020029689,0.038725289,0,0,0.037987197,0,-0.022536256,0,0.017506155,0,0.001931462,0,0,0,0
First Trust North Amer Engy InfrasETF,0.307703222,-0.33474151,0,0.008709218,-0.154305207,0,0,0.498843732,0.19042518,-0.122200395,0,0.026752385,0.055457859,0,0.131359538,0,0,0,0.19835169,0,0,0,0,0.533875282,-0.083050806,0,0.040391821,0,-0.14248068,0,0,0,0.067595797,-0.004240438,0,0,0,0,0,0
First Trust Value Line® Dividend ETF,0.114506018,0,-0.161952948,0.058380117,-0.120310523,-0.050890223,0.025070505,-0.030828629,0.021505929,0.191452064,0.107550702,-0.012230576,-0.004361904,0.009047657,0.14783073,0.15377963,-0.120571314,0,0.480261707,-0.01840643,0,0,0,0,0.025037176,-0.018571242,0.000379916,-0.269821142,-0.186038882,-0.036472987,-0.00759837,0.005170883,-0.03508675,0,-0.025098653,0.074803723,0.101633573,0,0,-0.100937048
Forefront Impact Resilience Strategy (net 60bps live results),0.133962541,0,0,0.057065519,-0.05063872,0.010912335,0.009505312,-0.030942308,-0.000330614,0.016526644,0,0,-0.00659852,0.023016121,-0.001154331,0.010740028,0.024727887,0,0.264292111,0,0,0,0.056939208,0.013833166,0,0.013422585,0,0,0,0,-0.088652492,-0.074544843,-0.00144625,0.02012985,0,0,0.089010516,0.224365598,0,0
Fortress Net Lease REIT,0,0,0,0,-0.006447764,-0.025545792,0,0,-0.013085117,0,0,0.013306186,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000468739,0,0,0,0,0,0.007880828,0.001619312,0,0,0,0,0,0,0
FT Energy Income Partners Strategy ETF,0,-0.083952059,0,0,0,0,0.116173659,0,0.552403413,0,0,0.00066692,0,0,0.041689734,0.130056206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063339565,0,0,0
FTSE 100 NR GBP,0,0.292924792,0,0,0,0,0,0.100572005,0.088426469,0,0.091830827,0,0,0.056805951,0,0,0,-0.019857893,0,0,0,0,0,0,0,0,0.020842072,0,-0.410942594,0,0,0,0,0.033705798,0,0.016086372,0,0,0,0
FTSE CHF EuroDep 3 Mon CHF,0,0,0,0,0,0,0,0,0,0,0,0,0.003397299,-0.000897274,0,0,0,0,0,-0.00150754,0,0,0,0,0,0,0,0,0,0,0,-0.002142967,0.001690261,0.000380729,0,0,0,0,0,0
FTSE EPRA Nareit Developed NR EUR,0,0.0048003,0,0.008510635,0,0,0,0,0.002202731,0,0,0.004867544,0,0.026548544,0,0,-0.012180192,0,0,0,0,0,0,0,0.019288258,0,0.006415291,0,-0.828563292,0,0,0,-0.025891263,-0.000704138,0,0.877137858,0,0,0,0
FTSE EPRA Nareit Developed TR USD,0,0.0127252,0,0.021289338,0,0.011489304,0,0,0.004587921,0,0,0,0,0.018659473,0,0,0,0,0,0,0,0,0,0,0.015895066,0,0,-0.109888678,0,0,0,0,-0.012174277,0,0,0.874045077,0,0,0,0
FTSE EPRA Nareit Global REITs NR USD,0,0,0,0,0,0,0,0,0.001194227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964022289,0,0,0,0
FTSE EUR EuroDep 3 Mon EUR,0,0,0,0,0,-0.001436397,0.002752468,0,0,0,-0.000131475,0,0.008014528,-0.004491087,0,0,0,0,0,-0.003072294,0,0,0,0,0,0,0,0,0,0,0,-0.006015848,0.006083404,0.001203177,0,0,0,0,0,0
FTSE GBP EuroDep 3 Mon GBP,0,0,0,0,0,-0.001897628,0.002503437,0,0,0,0,0,0.008933606,-0.004823892,0,0,0,0,0,-0.003610158,0,0,0,0,-0.000202323,0,0,0,0,0,0,-0.008343513,0.007670059,0.001749611,0,0,0,0,0,0
FTSE USD EuroDep 3 Mon USD,0,0,0,0,0,0,0.001926146,0,0.000262703,0,-0.002764138,0,0.009618381,-0.003592777,0,0,0,0,0,-0.001686985,0,0,0,0,-0.001121266,0,0,0,0,0,0,-0.01337872,0.00831193,0.003217253,0,0,0,0,0,0
Fundsmith Equity I Acc,0,0,0,-0.028877207,0,-0.007931497,-0.367562727,0,-0.090325264,0,0.252376779,-0.016936577,0.119544661,0.178749127,-0.042402477,-0.02753192,0.241722789,0,0.269479016,0.062352281,-0.494429492,0,0,-0.036905311,0,0.165747034,0,0.220579695,-0.348363242,0.300339207,0.116698291,-0.04793814,-0.112809985,0.005868997,0,0.004153347,0,0.430849377,0.315074882,0
Fundsmith Equity I CHF Acc,0,0.004009679,0,0,0.078537723,0.044896975,-0.000470221,0,0,0.023613998,0.25225639,0.077542056,0.125303311,0,0,0,0.159000258,0.148122627,0,0,-0.056327713,-0.051904564,0,0,0,0,0,0.062115444,-0.450912427,-0.03002423,0,0,-0.039522828,0,0,0,0,0,0,0
Fundsmith Equity I EUR Acc,0,0.133118106,0,0,0,0.068956891,-0.215777815,0,-0.076120235,0.080929194,0.211931158,0,0.060628981,0.046242853,-0.061556818,-0.006686216,0.170635725,0.108729548,0.063358937,0,0,-0.050558006,0,0,-0.058682622,0,0,0,-0.787319206,0.015026653,0,-0.020401139,-0.043919158,0,0,0.062961763,0.050113119,0.115154314,0.363804639,0
Fundsmith Equity I EUR Inc,0,0.131418146,0,0,0,0.069368587,-0.21592618,0,-0.075213961,0.082050346,0.213345062,0,0.059033619,0.04524352,-0.060064134,-0.006905665,0.171945786,0.10751462,0.063249977,0,0,-0.050235287,0,0,-0.058947854,0,0,0,-0.786485246,0.015655999,0,-0.021260458,-0.044405215,0,0,0.060779806,0.049623727,0.120453741,0.365062463,0
Fundsmith Equity I GBP Acc,0,0,0,-0.015303059,0,-0.004520682,-0.368182248,0,-0.083570292,0.009534984,0.253881665,-0.0080873,0.097020261,0.171319418,-0.037049043,0,0.252715883,0,0.23944571,0.064952636,-0.500186082,0,0,-0.026759165,0,0.160331519,0,0.21510256,-0.347804896,0.289708742,0.122765407,-0.06695718,-0.101430187,0.014185115,0,0,0,0.375043784,0.268064918,0
Fundsmith Equity I GBP Inc,0,0,0,-0.016648382,0,-0.014719455,-0.375128185,0,-0.085479376,0.018093962,0.256850055,-0.022691336,0.098559595,0.178068785,-0.04381013,-0.005880192,0.254279498,0,0.250998131,0.064907291,-0.515632367,0,0,-0.0313787,0,0.156333213,0,0.204840808,-0.356606144,0.300082822,0.138007167,-0.064782985,-0.104033606,0.015572541,0,0,0,0.387508128,0.283758311,0
Fundsmith Equity I USD Acc,0,0.104825981,0,0,0,0.100271732,-0.155691295,0,-0.07175585,0.064176533,0.210926272,0,0.020837639,0.019268726,-0.061647057,-0.048190407,0.169796013,0.173983899,0,0,0,-0.006309449,0,0,-0.017120582,0.104517236,0,0,0,0,0,0,-0.016796136,0.006397609,0,0.033958472,0.156831834,0.071624948,0.199015572,0
Fundsmith Equity R EUR Acc,0,0.132437016,0,0,0,0.068687865,-0.215547954,0,-0.076202913,0.081786587,0.212858117,0,0.060449801,0.04671772,-0.061477391,-0.006999825,0.17087828,0.109227526,0.06294641,0,0,-0.050757403,0,0,-0.058666998,0,0,0,-0.787570714,0.015200886,0,-0.020632149,-0.044219655,0,0,0.062805866,0.048019293,0.116903464,0.364106075,0
Fundsmith Equity T USD Acc,0,0,0,0,0.025736678,0.061422894,-0.055742947,0,-0.143093778,0.136408568,0.251427775,0.057478491,0.042686264,0,0,0,0.190945458,0.12943761,0,0,0,0,0,0,0,0.115398332,0,0,0,0,0,0,0,0.092790461,0,0.023704708,0,0,0.036612974,0
Fundsmith Stewardship Fund I Acc,0,0,0,-0.158788884,-0.060501143,0.082260534,-0.25954396,0,-0.059385741,0.106502759,0.216041243,0,0.045207888,0.122211906,-0.081126201,-0.043883212,0.190226804,0,0.194233474,0.047323833,0,0,0,0,-0.058467884,0,0,0,-0.424256928,0.035084894,0,-0.047101065,-0.088506125,0.014476693,0,0.00342775,0.116247775,0.519792638,0.160059792,0
Fundsmith Sustainable Equity Fund (IWEF),0,0.019670777,0,0,0,0.089965552,0,0,0,0.022098779,0.231474779,0,0,0,0,0,0.076327141,0.343595214,0,0.019016394,0,0,0,0,0.022890428,0,0,0,0,0,0,0,0,0,0,0,0.107689397,0,0,0
GAMCO Intl SICAV Merger Arbtrg I (USD),0,-0.008137558,0,0.000988772,-0.067206837,0,-0.05119339,0,0.03319487,0.03008218,-0.033914453,0.029914682,-0.049547433,-0.023485829,0,0.071064634,0.056465191,-0.046369408,0,-0.00520421,0,0,0,0.018769248,0.002598004,0.054873905,0.012870655,0,0,-0.016755159,-0.005014274,-0.005213364,0,-0.018034259,0.031273736,0.054726311,0,0.40540231,0,0
Generation Global Equity (IWEF),0,0,0,0.079217503,0.029504485,0.083017815,0.038424823,0.024957267,-0.03603271,0.167185075,-0.028007302,0.168452425,0.063973486,0.057635753,-0.041555888,0,-0.002637714,0,-0.008216288,0.036748814,0,0,0,0.078082169,-0.030885045,0.244061684,0,0,-0.15347324,0.077493215,0,-0.093301149,-0.035358624,0,0,0.011162179,0.271182933,0.199049248,0,0
Global Alpha Fund Perf,0,0.106054768,0,0,0,0.072584203,0.055834322,0,-0.049514438,0.144052973,-0.011499854,0.114022547,0.011880664,-0.095356332,-0.012392068,0,0.112432387,0,0,-0.014483125,0,0.020477604,0.082748092,0.037331815,0,0.053147096,0.139787701,0.098944159,0,0,0,0,-0.015115778,0,0,0.017026,0.016167505,0.58712758,0.221380033,0
Global Evolution Frontier Mkts R CL EUR,-0.032238935,0.144871452,0,0.076211247,-0.142004958,-0.115373346,0.017977307,0.04031148,-0.070858944,-0.084865968,0.044815397,-0.171221543,-0.007364975,0.012278245,-0.018873737,0.117558878,0.045892002,0,-0.243024417,-0.01392682,0.155441199,0.292814098,-0.234968936,-0.499912506,-0.065077916,0,0.469534398,0.337565075,-0.010371122,0.022050606,-0.259028807,-0.032124357,0.043080745,0.03198464,0,0.017874802,0.294854521,0.102798514,0.229712058,0.566956272
Global Long Short Fund Performance,0.092269769,0.138368792,0,0,0,0.045522145,0.072238685,0,-0.074878417,0,-0.01585098,0,0.067557901,-0.024535041,-0.125919545,-0.090989057,0.031756304,0.118118153,0.041008841,0,0,0,0,0,-0.076227993,0.017332923,0.1865277,0,0,0,-0.151673485,0,0.038651326,0.032583048,0,0,0,0,0,0
GMO Climate Change III,0,0,0,0.060072699,0,0.097918779,0,0.183897991,0.085197688,0.086501857,-0.415675858,0.229312451,-0.273431472,0.495721279,0.444557062,0,0,0,-0.963266674,0.175807105,0,0.070934313,0,0,0,0,0,-0.082710417,0,0,0,0.000261782,-0.132575697,-0.000448196,0,0.02101906,0.666370616,0.6193852,0,0
GoldenTree Select Partners LP,-0.096200261,0.044266958,0,-0.055353306,0.019318324,-0.021097652,0.022977073,0.039326528,0.009903881,-0.064461442,-0.052896386,0.044411039,-0.009069506,0,0,-0.021035122,-0.061602627,0,-0.025273623,-0.103005912,-0.085878199,0.022219131,-0.089371648,0,0,0.052708489,0.195473839,0,0,-0.040498867,0,-0.00490483,-0.02774566,0.019883947,0.283276254,0.080929248,0,0.775454124,0,0.124641541
GQG Partners Concentrated Global Equity Comp,0,0,0,0,0.052147166,0.200567351,0.039653701,0,0,0,0,0,0,0.050570653,0,0,0.29845007,0.108808984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008698157,0,0.002013156,0,0,0,0,0,0
GQG Partners Emerging Markets EquityInst,0,0,0,0.551757865,0.015637462,0,0,0,0,0,0,0,0,0,0,0,0.115584088,0,0,0,0,0,0,0,0,0.060838878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GQG Partners Emerging Mkts Eq I EUR Acc,0,0,0,0.448328251,0.054540437,0,0,0,0.007530673,0,0,0,0,0,-0.105371944,0,0.109753332,0,0,0,0,0,0,0,0,0,0.043569008,0,-0.323233809,-0.12368862,0,0,0,-0.020126844,0,0,0,0.160319437,0,0.080380735
GQG Partners Emerging Mkts Eq I USD Acc,0,0,0,0.567945861,0.002853989,0,0,0,0,0,0,0,0,0,0,0,0.156635836,0,0,0,0,0,0,0,0,0.077527995,0,0,0,0,0,0,0,-0.001335474,0,0,0,0,0,0
GQG Partners Global Equity I GBP Acc,0,0,0,0,0,0.062808597,0,0,0,0,0,0,0,0,0,0,0.321725978,0.161378725,0,0,0,0,0,0,-0.057277465,-0.003809813,0,0,-0.384076825,0,0,0,0,0.021196425,0,0,0,0,0,0
GQG Partners Global Equity I USD Acc,0,0,0,0,0,0.135830205,0,0,0.02775427,0,0,0,0,0,0,0,0.259765254,0.311165384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004812142,0,0.009993303,0,0,0,0,0,0
GQG Partners Global Quality Equity Instl,0,0,0,0,0,0.12184762,0,0,0.04498044,0,0,0,0,0,0,0,0.282692498,0.255542984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005285023,0,0,0,0,0,0
Graham Institutional Partners LP,0,0,0,-0.128728197,0,0,0.18936981,0.097087327,0,0.118432032,0.171229709,0,0,0,0,0,-0.250128858,0,0,0,0,0,0,0,-0.037520693,0,0,0,0,0.20846291,0,0,0.022728367,0,0,0,0,0,0,0
Grayscale Bitcoin Trust ETF,0,0,0,0,0,0,0,0.017414047,0,0,0,0.248085728,0,0.118721687,0,0,0.988750451,0,0,0,0,0,0,0,0.080067022,0,0,0,0,0,0,0,0,-0.107247427,0,0.1102818,0,0,0,0
Greenbacker GREC-1,0,0,0,0,0,0,0,0,0.00122377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032408359,0.004294073,0,0,0,0,0,0
Greenbacker GREC-2,0,0,0,-0.02688584,0,0,0,-0.00341734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01255646,0,0,0,0,0,0,0
Greenbacker GREC Proforma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006170364,0,0,0,0,-0.01141642,0,0,0,0,0,0,0,-0.026255525,0.001093193,0,0,0,0,0,0
Groupama Entreprises IC,0,0,0,0,0,-0.002136407,0.002254863,0,0,0,0,0,0.008436899,-0.003725804,0,0,0,0,0,-0.002935708,0,0,0,0,0,0,0,0,0,0,0,-0.006358954,0.005703598,0.001531978,0,0,0,0,0,0
Guggenheim GFI (CHF Hedged),0,0,0.053276884,-0.015722663,0.010553305,0,0.052135554,-0.048773583,-0.040885642,-0.010507073,-0.011598601,0,0.00257453,-0.00653098,0.005369836,0,0,-0.051835301,0,0.177614011,0,0,0.151271054,0,-0.019815958,0,0.029850664,-0.045403787,0.003384661,0.027277598,0,0.021446421,-0.035705872,0,0.181430517,0,0.025233941,0,0,0.158514046
Guggenheim GFI A USD,0,0,0.05519236,0,0,0,0.023322597,-0.034376234,-0.039623795,0,-0.017238487,0,0.005586964,0,0,-0.005893935,0,0,-0.013296684,0.171800949,0,0,0.119983688,0,0,0.026307209,0.009087948,0,0,0.01945909,0,0.005178451,-0.026606941,0.00300079,0.128621771,-0.000175133,0,0,0,0.169411876
Guggenheim GFI Z GBP Inc,0,0,0.017359495,0,0.001794671,-0.00442233,0.031772128,-0.012971936,-0.030506961,0,-0.003799629,0,0.016519044,-0.013651185,0,0,0,0,0,0.185342857,0,0,0.107732111,0,0,0.030724,0.020045559,0,0,0.05986519,0,0,-0.01976218,0.004786126,0.133879279,0.000505856,0,0,0,0.108350127
Guggenheim GFI Z USD,0,0,0.058725849,-0.011512383,0.00914929,0,0.054263343,-0.045606777,-0.040155859,-0.002323996,-0.02034194,0,0.003099746,-0.0123467,0.00583231,0,-0.004678282,-0.036656401,0,0.175884946,0,0,0.15862948,0,-0.019695486,0,0.024743833,-0.022478506,0.016400899,0.031411667,0,0.00556014,-0.024706365,0.002735541,0.168516221,0,0.009749521,0.001655499,0,0.161961488
Guggenheim GFI Z USD Inc,0,0,0.01328428,0,0.003081379,-0.00163893,0.027023224,-0.01565867,-0.029760544,0,0,0,0.016169725,-0.008741448,0,0,0,0,0,0.194054403,0,0,0.102637652,0,0,0.032820037,0.022392794,0,0,0.062406898,0,0,-0.019969711,0.004141525,0.112308822,0,0,0,0,0.108268606
Hereford Fds Bin Yuan Grter China AI USD,0,0,0,0.908669553,-0.064635794,0,0,0,-0.145299318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hereford Fds Bin Yuan Grter China L2 USD,0,0,0,0.921044495,0,0,-0.002908484,0,-0.172067917,0,0,0,0,0,0,0,0,0,0,0.000302846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFRI Credit (CHF Hedged),0,0,0,0.017643327,0.011747636,-0.003670501,0.042586174,0.0312807,-0.024901781,-0.036044998,-0.032834864,0.000397234,0,0.00530847,-0.019378876,0.007684266,0.014960127,-0.100719608,0,-0.071669935,-0.046868506,0,0,-0.008576504,0.00732832,0.021250624,0.135940139,0.0154522,-0.038107423,-0.02356047,0,0,-0.029216518,0.009713806,0.162031375,0.060412757,-0.070544767,0.466809717,0,0.186599011
HFRI Credit (EUR Hedged),0,0,0,0.018960987,0.013383075,-0.005835809,0.04949282,0.041208779,-0.027438249,-0.042178763,-0.034817767,0.000238389,0,0.00128743,-0.026211618,0.007629754,0.017721861,-0.089320725,0,-0.081487061,-0.064723823,0,0,-0.015539599,0.012187382,0.022176946,0.14403464,0.045561348,-0.012389642,-0.012183148,0,-0.005962535,-0.026083436,0.010321872,0.184951297,0.058811515,-0.079102038,0.467027241,0,0.189957042
HFRI Credit (GBP Hedged),0,0,0,0.020222401,0.012759007,-0.006635965,0.047183434,0.041089033,-0.027511208,-0.037859448,-0.037638006,0,0.002189755,0,-0.027338063,0.007017837,0.020001339,-0.088480251,0,-0.083354116,-0.052763443,0,0,0,0.011584128,0.030723446,0.142011051,0.049258149,-0.024977995,-0.015398473,0,-0.006979745,-0.025232661,0.011370772,0.183119461,0.059876079,-0.080815978,0.459727869,0,0.161356412
HFRI Credit (USD),0,0,0,0.01149801,0.004344992,-0.013369004,0.049454138,0.035728991,-0.024091339,-0.035695622,-0.034873308,0,0,0,-0.017577253,0.006378474,0.010852753,-0.085293952,0,-0.064935547,-0.013677662,0,0,0,0,0.017090965,0.139854868,0.08172423,0,-0.013431758,0,-0.009859667,-0.024737764,0.011222691,0.137112808,0.050451356,-0.058775786,0.497721373,0,0.171283583
HFRI Credit Index,0,0,0,0.015038369,0.006166102,-0.010589612,0.049419599,0.041650156,-0.026379551,-0.042754305,-0.032778559,0.000766602,0,0.001615375,-0.022525166,0.009966351,0.014954512,-0.082116152,0,-0.073350329,-0.030802745,0,0,0,0.005069428,0.02466275,0.143354829,0.092087492,0,-0.00869524,0,-0.010157258,-0.025955382,0.011751498,0.16087745,0.050320651,-0.072674549,0.494836382,0,0.156540943
HFRI ED: Distressed/Restructuring Index,0,0,0,0,0,0,0.03222927,0,-0.000867866,0,-0.040868233,0,-0.007912202,0.036147161,0,0.008824233,0,-0.157248981,0,0,0,0.0016906,0,0,0,0,0.013795964,0,-0.041854029,-0.012052625,0,0,-0.056356417,0.023268142,0.052232986,0.044310074,0,0.753689565,0,0.199014181
HFRI ED: Merger Arbitrage Index,0,-0.021767881,0,0,-0.021546636,-0.002674526,0,0,0.045866875,0,-0.027767888,0,-0.056846378,-0.062530275,0,0.022349567,0.026914747,-0.060055257,0,-0.041742007,0,-0.019461372,0,0.062302961,0.009140242,0.075141977,0.011366712,0,0,0,0,0,-0.011676712,-0.021237561,0,0.109793423,0,0.560232546,0,0
HFRI Equity Hedge,0,-0.018006189,0.040106252,0.017225617,0.001604257,0,0,0,-0.014176317,0.020722154,-0.011091739,0.001695608,0,-0.003109073,-0.004335629,0.029117593,0.000689509,0.028192981,-0.053985304,0,0,-0.000112382,0.01592369,0,-0.027613557,0,0,-0.013987744,0.058375653,0.022993103,0,0,-0.02109534,-0.007601653,0,0,0.024912816,1.058695515,0.112759433,0
HFRI Equity Hedge Total Asset Weighted Index,0,0,0.004298241,0.020696434,0.037511791,0.011239855,0.049444199,0,-0.027368904,0,0,0.037155268,0,0,0,0,0.033972271,0,0.009687421,0,0,0,0,0,-0.040435277,0.028127709,0,0,0,0,0,0,0.000935068,0.005420626,0,0,0,0.720941526,0,0
HFRI Equity Hedge Total Asset Weighted Index - CHF Hedged,0,0,0,0.021611955,0.039552493,0.024643111,0.041495417,0,-0.026548126,0,0,0.049259108,-0.010082464,0,0,0,0.02771042,0,0.005563946,0,0,0,0,0,-0.041878735,0.025211236,0,0,0,0,0,0.001411619,0,0.006646686,0,0,0,0.723425292,0,0
HFRI Equity Hedge Total Asset Weighted Index - EUR Hedged,0,0,0,0.015452294,0.039807298,0.011220799,0.049697295,0,-0.026855502,0,0,0.044900181,0,0,0,0,0.032829844,0,0.004508658,0,0,0,0,0,-0.043186514,0.028895174,0,0,0,0,0,0,0.002487665,0.006823907,0,0.000714315,0,0.715996061,0,0
HFRI Equity Hedge Total Asset Weighted Index - GBP Hedged,0,0,0,0.021554507,0.038026619,0.012802738,0.045893588,0,-0.027005921,0,0,0.042930738,0,0,0,0,0.033527096,0,0.01136886,0,0,0,0,0,-0.042743466,0.033856049,0,0,0,0,0,0,0,0.007374563,0,0,0,0.698387884,0,0
HFRI Equity Hedge Total Index Asset Weighted Index,0,0,0.006837075,0.001191017,0.039019716,0.01767484,0.050763129,0,-0.028365649,0,0,0.033618011,-0.00369123,0,0,0,0.027466118,0,0,0,0,0,0,0,-0.019615056,0.024375775,0,0,0,0,0,-0.001398861,0,0.002151885,0,0,0,0.792086348,0,0
