,US_Equity,EU_Equity,Intl_Developed,EM_Equity,Global_Tech,Global_Healthcare,Global_Financials,Global_Infrastructure,Global Energy,Global Industrials,Global Consumer Staples,Global Consumer Discretionary,Global Comm Services,Global Materials,Global Utilities,Style_Value,Style_Momentum,Style_Quality,Style_MinVol,Rates_US_Long,Rates_Developed,Rates_EM,Credit_US_IG,Credit_US_HY,Credit_EU_IG,Credit_EU_HY,Credit_EM,FX_USD,FX_EUR,FX_JPY,FX_EM,Commodities_Broad,Commodities_Gold,Commodities_Oil,Inflation_Expectations,Global_Real_Estate,ESG,HF,Diversified PE,Diversified Debt
AXAWF US High Yield Bonds I Cap CHF H,0,0,0,0,0.005339,0,0,0,0,0,0,0,0,0.019253802,0,0.00302044,0,0,0,0,0,0,0,0.275836294,0,0,0,0,0,0.007821986,0,0,-0.016611406,0.005391666,0.013170161,0,0.016330089,0,0,0.608473596
AXAWF US High Yield Bonds I Cap GBP H,0,0,0,0,0.006812433,0,0,0,0,0.001497732,0,0,0,0.008302626,0,0.009394967,0,0,0,0,0,0.002952783,0,0.279391568,0,0,0,0,0,0.006157561,0,0,-0.009019277,0.004718935,0,0,0.010206932,0,0,0.639906157
AXAWF US High Yield Bonds I Cap USD,0,0,0,0,0.007148988,0,0,0,0,0,0,0,0,0.01484188,0,2.24E-05,0,0,0,0,0,0.003681664,0,0.292728013,0,0,0,0,0,0.00629006,0,0,-0.009530748,0.003422741,0,0,0.017974974,0,0,0.602073883
BA Beutel Goodman US Val SI USD Acc UnH,0,-0.146547094,0,0.02351661,-0.134246291,0.080225263,0.061302316,0,0.065638463,0.163834706,0.207166888,-0.000971478,0,0.050158176,-0.067111168,0.369844938,-0.045407309,-0.022391659,0,0.076767899,0,-0.001431659,0,0.194900552,-0.035696949,-0.061877821,-0.001793028,-0.257969113,0,-0.168643915,0,-0.067448386,-0.000577583,0,0,-0.031385164,0.333096974,0,0,0
Beutel Goodman Large Cap Value Proforma,0,0,0,0,0,0.086144821,0.046115653,0,0.044527919,0.117383375,0.090407025,0,0,0,0,0.402206324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009934708,0,0,0.137026497,0,0,0
BGF Continental Eurp Flex D2,0,0.817520441,0,-0.128156151,0.109836918,-0.016643324,-0.187922743,-0.07862896,-0.143370756,0.219661408,-0.135777757,0.007474376,-0.028867398,0.042895223,-0.07894512,-0.090716934,0.06381471,0.084702195,0,0.002079978,-0.117908216,-0.053594081,0.122313422,0,-0.036167918,0.030058736,0,0.303005405,-0.276026197,0,0,0,-0.069573141,-0.011642543,0.103514893,0.083400904,0,0.604115557,0.28093711,0
BH Macro GBP Ord,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81E-17,0,0,0,0,0,0
Bin Yuan Greater China (Composite),0,0,0,0.874699305,0,0,0,0,-0.150274171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackRock European Dynamic A Acc,0,0.46111673,0,-0.129422745,0.145056878,0,-0.15613476,0,-0.150912287,0.050597559,-0.073053275,0,0,0.182438052,-0.042174771,-0.038615966,0.204747022,0,0,0,-0.039817941,0,0,0,-0.018391861,0.134524585,0.137908954,0.347474327,0,0,0,-0.011188173,-0.076909698,-0.006806187,0,0.048818329,0,0.407208064,0.058863003,0
BlackRock European Dynamic FD Acc,0,0.460200828,0,-0.131374697,0.144787862,0,-0.156035545,0,-0.152402742,0.052055908,-0.072365246,0,0,0.182553738,-0.041196808,-0.038882201,0.204482292,0,0,0.001630084,-0.035746752,0,0,0,-0.021337626,0.135971535,0.137649256,0.349170731,0,0,0,-0.009973782,-0.077002836,-0.006721092,0,0.047539033,0,0.413821017,0.058743203,0
BlackRock ICS Euro Liq Prem (Acc T0) EUR,0,0,0,0,0,-0.001291527,0.00217222,0,0,0,0,0,0.006785278,-0.003048695,0,0,0,0,0,-0.002621358,0,0,0,0,0,0,0,0,0,0,0,-0.006952047,0.005260789,0.00152653,0,0,0,0,0,0
BlackRock ICS Euro Liq Prem Acc EUR,0,0,0,0,0,-0.001117274,0.00215103,0,0,0,0,0,0.007618624,-0.003875507,0,0,0,0,0,-0.002807856,0,0,0,0,0,0,0,0,0,0,0,-0.006070362,0.005605981,0.001213308,0,0,0,0,0,0
BlackRock ICS Sterling Liq Premier Acc,0,0,0,0,0,-0.000906446,0.002033087,0,0,0,0,0,0.008385954,-0.004258004,0,0,0,0,0,-0.003554284,0,0,0,0,0,0,0,0,0,0,0,-0.007675557,0.006844966,0.0013912,0,0,0,0,0,0
BlackRock ICS USD Liquidity Prem Acc,0,0,0,0,0,0,0.003420059,0,0,0,-0.002694886,0,0.009112562,-0.003979755,0,0,0,0,0,-0.00212678,0,0,0,0,-0.001240729,0,0,0,0,0,0,-0.015364607,0.009483569,0.003937068,0,0,0,0,0,0
BlackRock ICS USD Liquidity Prem T0 Acc,0,0,0,0,-0.000872166,-0.000372773,0.000314885,0,0.004318854,0,0,-0.004549764,0.015651353,-0.00120402,0,0,0,0,0,-0.006733747,0,0,0,0,-0.000360468,0,0,0,0,0,0,-0.031848464,0.009863991,0.006882121,0,0,0,0,0,0
Blackstone Infrastructure Partners LP,0,0,0,0,0,0,0,0,0.01112864,0,0,0,0,0,0,0,-0.014292259,0,0,-0.00904114,0,0,0,0,-0.000388676,0,0,0,0,0,0,0,0,0.025388734,0,0,0,0,0,0
Blackstone Infrastructure Strategies (BXINFRA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72E-18,0,0,0,0,0,0
Bloomberg Commodity TR USD,0,0,0,0.032880656,0,0,0,0,0,0,0,0,0,0,0.02129334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695749961,0.050876272,-0.010489913,0,0,0,0,0,0
Bloomberg EM Hard Currency Agg TR HEUR,0,0,0,0.028620747,-0.001639124,-0.02780299,0.011617223,-0.019574468,-0.004853167,0,0,-0.031380561,0.022305777,0,0,0.007526801,-0.001287858,0,0,0.024401116,0,0.022353239,0,-0.076271184,-0.008386356,0.003980353,0.570437867,0,0,0.025789092,0,-0.05030907,-0.013184966,0.012110271,0,0,0,0.020329556,0,0.293610875
Bloomberg EM Hard Currency Agg TR HGBP,0,0,0,0.02849657,-0.002496387,-0.031177093,0.009538816,-0.016802955,-0.004124492,0,0,-0.033374191,0.021112905,0,0,0.007478074,0,0,0,0.020485814,0,0.023896642,0,-0.051330282,-0.008887757,0.005210428,0.577975213,0,0,0.021666139,0,-0.056561355,-0.011365406,0.014570086,0,0,0,0.025129019,0,0.265478417
Bloomberg EM Hard Currency Agg TR USD,0,0,0,0.040608328,-0.001627226,-0.021538526,0.006168212,-0.002760346,-0.009865784,0,0,-0.020047165,0.010681959,0,0,0,0,0,0,0.025807303,0,0.039920041,0,0,0,0.077325948,0.520094381,-0.035234364,0,0.005814524,0,-0.041603915,-0.003936703,0.014263008,0,0,0,0,0,0.120582116
Bloomberg EM Hard Currency TR HCHF,-0.073846549,0,0,0.035082594,-0.01103171,-0.00945089,0,-0.040905722,-0.003430175,-0.00207515,0.000478896,-0.034193476,0.019251939,0.00458367,0.022527524,0.031204862,-0.007297257,-0.008166474,0,0.051416511,0,0.049820963,0,-0.230728788,-0.014620642,0.070645748,0.543287236,-0.015649529,0.031913426,0.034269597,-0.013955259,-0.027840231,-0.027300181,0.00739499,0,-0.015999202,0.081133134,0.030040895,0,0.412208842
Bloomberg Euro Agg Bond TR EUR,0,0,0.059635132,-0.011562296,0.030472207,-0.02008567,0.017587483,-0.00768314,-0.000563677,-0.021979182,-0.020091825,-0.023866309,0.023652158,-0.018133608,-0.009960421,2.67E-05,-0.013784183,-0.006757741,0.004434739,-0.096501638,0.142898337,-0.07004663,0.115772292,0.050111211,0.275586812,-0.00643408,0.04169533,0.053577683,-0.33747432,0,0.02950626,-0.054405974,0.014054593,0.012151133,0.164543632,0.009267464,0.023438108,-0.042953766,-0.051970283,0
Bloomberg Euro Agg Corps TR Hdg CHF,0,0.00916608,0.00876364,0,0.04235028,0,0.018820454,0,0.00049053,-0.046986115,-0.009500085,-0.004761313,0.022445814,0,-0.012934912,-0.009907921,-0.018263313,-0.03184238,0.011497552,-0.172530797,0,-0.090857072,0.18580551,0.025186279,0.178907154,0.098241732,0.142142325,0.04177577,-0.281867453,0.044816413,0,-0.008364511,0.003459777,-0.013673952,0.154600607,0.033240767,-0.012720701,0,-0.004521117,0.084153043
Bloomberg Euro Agg Credit TR EUR,0,0.011850755,0.033546103,-0.000512396,0.033105606,-0.016619276,0.01571485,-0.001011159,0,-0.045822263,-0.02246785,-0.021483112,0.023497311,-0.006705903,-0.01443405,-0.002325767,-0.020499323,0,0.00946804,-0.1476298,0,-0.103518582,0.147033549,0.045247574,0.198010086,0.051294701,0.161489838,0.039863945,-0.250526081,0.054665095,0.007617263,-0.037201274,0.005801641,-0.005095641,0.174993923,0.02240259,0,0,-0.013650661,0.069076302
Bloomberg Gbl Agg Corp 0901 TR Hdg EUR,0,0,0.047427115,0.011707349,0.005364832,-0.018930294,0,0,-0.002704645,-0.055725878,-0.02246393,-0.016432139,0.009346268,-0.017712965,-0.006543354,0.00364863,-0.002065216,-0.005158282,0.04265508,-0.06073695,0,-0.068852399,0.529319858,-0.043950303,0.038257468,0.057798146,0.099744632,0,-0.086385413,0.016999733,0,-0.02083937,0.009824223,-0.009979877,0.096303074,0.014771729,0,0.1218966,-0.046045661,0.141860635
Bloomberg Gbl Agg Corp 0901 TR Hdg USD,0,0.011837997,0.031524372,0.01360047,0.005085147,-0.021368765,-8.40E-05,0,-0.004813901,-0.056997041,-0.021834476,-0.017267663,0.004016968,-0.012225846,-0.006498753,0.002036995,-0.003994926,-0.003814275,0.043287031,-0.058365742,0,-0.059908408,0.540269452,-0.008175127,0.036710319,0.055075562,0.090909042,0.004460519,-0.078726931,0.007473667,0,-0.026492347,0.011193446,-0.008680887,0.077906578,0.016935731,-0.008807819,0.12714339,-0.026263098,0.106534341
Bloomberg Gbl Agg Corp 1229 TR Hdg GBP,0,0.000488121,0.049518017,0.013226812,0.002567715,-0.023043551,0,0,-0.002842573,-0.052697493,-0.025671711,-0.021069241,0.008112734,-0.019371292,-0.008158549,0.001241548,-0.00061087,-0.002858736,0.043619668,-0.064293011,0,-0.064303562,0.530647854,-0.014996365,0.037667276,0.056382951,0.09896904,0,-0.084229088,0.013076891,0,-0.02641664,0.011989556,-0.007623383,0.099285655,0.018897103,-0.000551334,0.117340257,-0.03886117,0.109483384
Bloomberg Gbl Agg Corp TR Hdg CHF,0,0.00185162,0.010898563,0.007454778,0.005966275,-0.007523549,0,0,-0.003378548,-0.050078726,-0.008931156,-0.006299103,0,-0.007227697,0,0.000395958,0,-0.014321383,0.015546181,-0.052734204,0,-0.054918668,0.527211224,-0.008366412,0.037564878,0.067162633,0.099051016,0,-0.09132733,0.008679203,-0.00234143,-0.009086586,0.000397089,-0.010790752,0.089413825,0.018559274,-0.003566351,0.117547556,-0.013264436,0.079611755
Bloomberg Gbl Agg Corp TR USD,0,0.00338645,0,0.005373069,0,0,0.005709872,0,-0.0047643,-0.026376819,-0.000781209,0,0.008873664,-0.013892948,0,0,0,-0.017087913,0,-0.027556127,0.048010248,-0.017732634,0.523164378,0,0.020165347,0.118058814,0.017712806,-0.029413922,0.082181641,0,0,-0.00121608,0.015023398,-0.01024806,0.040276725,0.019926912,0,0.104190162,0,0.075318774
Bloomberg Global Aggregate TR Hdg CHF,0,0.000463513,0.015793048,-0.009686914,0.003845149,-0.007649115,-0.008781589,0.000793853,-0.00526849,-0.010015458,-0.000825432,-0.01410736,0.008288347,-0.011538841,0.001110543,0.020368864,-0.00615266,0,0,0.035068746,0.123353191,-0.001987883,0.184475475,0.016360777,0.060581446,0,0.022357162,0,-0.127145103,0,-0.033429423,-0.020826948,0,0.002727796,0.125261184,0.000678286,0.000657336,0,0,0
Bloomberg Global Aggregate TR Hdg GBP,0,0.003685889,0.018066999,-0.008569332,0.00183929,-0.013876468,-0.008588026,0,-0.003436687,-0.000271452,-0.006209522,-0.021510244,0.017300801,-0.020358115,0,0.019372503,-0.003828494,0,0,0.03097241,0.128030354,-0.009345908,0.186386443,0.02778143,0.056980101,-0.001243291,0.01975196,0,-0.122552448,0,-0.02380603,-0.03393531,0.007979162,0.004828983,0.128164494,0.002832801,0,0,0,0
Bloomberg Global High Yield TR Hdg CHF,0,0,0,-0.002888785,0,-0.02044964,0.009921311,0,0.002493454,0,-0.014892746,0,0,0.011207559,-0.003494794,0.004396115,0,0,-0.0072711,-0.051330402,0,0.032049763,0,0,-0.004119126,0.050807829,0.3285212,0,-0.049947287,0,0,0,-0.016769403,-0.003508427,0,0.011053075,0,0.069472039,0,0.653414712
Bloomberg Global High Yield TR Hdg EUR,0,0,0,-0.003695642,0,-0.024552318,0.017749637,0,0.0025222,0,-0.015585171,0,0.004524967,0.00296636,-0.004253706,0.004640659,0,0,-0.006188423,-0.056470961,0,0.025281949,0,0,-0.004042464,0.044444362,0.339788867,0,-0.034891518,0.000724553,0,0,-0.011087302,-0.005501518,0,0.011187969,0,0.062918392,0,0.667232366
Bloomberg Global High Yield TR Hdg GBP,0,0,0,-0.003983924,0,-0.026400748,0.018894859,0,0.001800513,0,-0.021011678,0,0.004273666,0,-0.001725521,0.004520627,0,0,-0.004231633,-0.059751165,0,0.029236316,0,0,-0.005903223,0.050701764,0.346740266,0,-0.041463008,0,0,0,-0.009432281,-0.004416661,0,0.012714693,0,0.061002319,0,0.666282413
Bloomberg Global High Yield TR Hdg USD,0,0,0,0,0,-0.024033771,0.017983342,0,5.97E-05,0,-0.016370814,0,0.000223706,0.004730084,-0.00480726,0.003186964,0,0,-0.001343547,-0.052740423,0,0.033916389,0,0,-0.005249352,0.043756934,0.334078882,0,-0.036964681,0,0,0,-0.012679549,-0.004865028,0,0.009179309,0,0.061030859,0,0.667923082
Bloomberg Global Treasury TR Hdg CHF,0,0.012630902,0,-0.020290878,0,-0.010409552,-0.027433048,0,-0.000831309,-0.000658371,0,-0.021082148,0.006350593,-0.007573256,0,0.024044287,-0.00307666,0.002487753,0,0.068385676,0.234402602,0,0.055444413,0.023478888,0.079254652,-0.024848134,0,0.015077131,-0.167864833,-0.035641032,-0.017457903,-0.029787246,0.003189237,0.00643574,0.119390215,-0.004143759,0.008486936,0,0,0
Bloomberg Global Treasury TR Hdg EUR,0,0.014180014,0,-0.020316273,0,-0.017313476,-0.023078876,0,0,0,0,-0.025023118,0.011845207,-0.011353659,-0.002259497,0.022339001,-0.000179963,0.011138535,0,0.062114537,0.222493149,0,0.059782995,0.033411809,0.077737625,-0.033428092,0,0.010534755,-0.154012233,-0.031062735,-0.015905004,-0.042239024,0.009696021,0.008521255,0.126773449,-0.000779456,0.001546809,0,0,0
Bloomberg Global Treasury TR Hdg GBP,0,0.019687208,0,-0.01980249,-0.002426952,-0.021993276,-0.026147007,0,0,0,-0.000260865,-0.029986496,0.013508008,-0.013969347,-0.006554066,0.025279438,0,0.016985561,0.003177046,0.062409543,0.236766241,0,0.054608597,0.042350455,0.076341028,-0.039048794,0,0.012918722,-0.153072051,-0.035266748,-0.013376455,-0.04508392,0.01244821,0.008883094,0.122907664,-0.000272355,0.000353672,0,0,0
Bloomberg Global Treasury TR Hdg USD,0,0.018195943,0,-0.020026104,0,-0.0174784,-0.027266335,0,-0.000317784,0,0,-0.023874067,0.009127091,-0.010393405,-0.003656663,0.023696303,-0.00147945,0.010586858,0,0.064858385,0.216760362,0,0.064114657,0.044881164,0.078397392,-0.035162652,0,0.019475956,-0.142818314,-0.033850013,-0.009233104,-0.047312661,0.01181065,0.009086224,0.108797619,-0.000273408,0,0,0,0
Bloomberg US Agg Bond Hdg TR GBP,0,0,0.059888185,-0.003733718,0,-0.001838167,0,0,-0.013124467,0,-0.018888479,-0.020782646,0.020218513,-0.035549082,0.001942442,0.027910318,-0.017520754,0,0,0.106920002,0.04408223,-0.0189501,0.342792776,0,-0.013906607,-0.014879705,0,-0.042999302,0,0.032099489,-0.016594496,-0.009133878,0,-0.000601487,0.148274366,-0.00631061,0,0,-0.009618449,0
Bloomberg US Corp Bond TR Hdg CHF,0,-0.000148488,0,0.00953739,0,-0.003777606,-0.003360892,0,-0.000522792,-0.034683913,-0.021940932,-0.005949875,-0.002778431,-0.013578774,0.006217615,0,0,-0.005756801,0.035323335,-0.004379639,0,-0.03898615,0.744482349,-0.071554969,-0.007921753,0.056512516,0.055810675,0,-0.007703659,0.007755741,-0.010069758,0,0,-0.011912642,0.036641526,0.00490233,-0.004006391,0.166931326,-0.038040569,0.134214416
Bloomberg US Corp Bond TR Hdg GBP,0,0.001241069,0.000612156,0.012818614,0,-0.011527852,0,0,0,-0.02424197,-0.028992053,-0.01321983,0.001732422,-0.023819331,0.00214126,0,0,0,0.043127637,-0.012701049,0,-0.046546778,0.742945555,-0.054014541,-0.009290033,0.050584761,0.064791142,-0.003408297,0,0.007963155,-0.002248742,-0.011498224,0.007573169,-0.009694338,0.049841276,0.008356099,-0.012651351,0.164472203,-0.03898249,0.126795771
Bloomberg US Corp Bond TR USD,0,0,0,0.006712512,0,-0.010646275,0,0,-0.002546421,-0.02979191,-0.01622374,-0.010229911,-0.00114385,-0.013655768,0.004977105,0,0,0,0.024312292,0,0,-0.030090542,0.736562203,-0.002655474,-0.010904219,0.050746926,0.056851908,0,0,0,-0.01090074,-0.009022133,0.006353232,-0.010573081,0.013193849,0.010679319,-0.027132496,0.158672294,0,0.074252708
Bloomberg US Govt Infl Lkd TR USD,0,0,0,0,0.011186061,0,-0.012331211,0,0,0,0,0,-0.013539511,0,-0.000661164,0,0,0,0,0.02540286,0,0,0.024222187,0,-0.004451473,0.018778309,0,0,0,0,-0.004636215,0,0.008919316,0.00017682,0.820166078,0.01990098,0,0,0,0
Bloomberg US Treasury TR USD(1987),0,0,0.082040477,-0.015201894,0.005515292,-0.003798852,-0.005927182,-0.020195805,-0.009667597,-0.000225566,0,-0.031251424,0.021270099,-0.031672417,0.006417968,0.02430439,-0.009021203,0,0,0.204715913,0.132376166,-0.001623614,0.186042914,0.026572003,-0.036372539,-0.042903121,-0.059452138,-0.029435622,0,0.005016042,-0.02623757,-0.017013061,0.018832759,0.002037392,0.13378943,-0.023037223,0,-0.015012068,-0.033042889,0
Bloomberg US Treasury US TIPS TR HGBP,0,0,0,0,0.007620343,0,-0.007807443,0,0,0,-0.000114872,0,-0.00794344,-0.003666258,-0.000954431,0,0,0,-0.001921742,0.010417691,0,0,0.022590938,0,0,0.010788345,0,0,0,0.005599349,-0.004062714,4.99E-05,0.008193219,0.001633216,0.819928353,0.017611367,0,0,0,0
BlueBox Funds Global Technology I Acc,0,0,0,0,0.829758787,0,0,0,0,0,0,0.168339636,0.133771382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNY Mellon Global Credit EUR I Acc H,0,0.006886778,0,0,0.014157188,0,0.091291935,0,-0.027775489,-0.117946196,0,-0.026519517,0.014158741,0.035415114,-0.008087346,0,0,0,0,0,0.022296051,0,0.505408402,0,0.093066445,-0.100553296,0,-0.027278041,-0.02582602,0,0,-0.052870251,0,0.029893319,0,0.002179268,0.015528404,0,0,0
BNY Mellon Global Credit EUR W Acc H,0,0.006094976,0,0,0.012598321,0,0.090810019,0,-0.029306798,-0.115910431,0,-0.028273907,0.015330705,0.036273322,-0.008225441,0,0,0,0,0,0.024432962,0,0.507463554,0,0.092243153,-0.099026013,0,-0.024579399,-0.025957532,0,0,-0.054135479,0,0.030842977,0,0.001718235,0.015655628,0,0,0
BNY Mellon Global Credit GBP W Acc H,0,0,0,-0.00484683,0.006418556,0,0,0,0.005152436,-0.036399662,0,0,0.001153602,-0.00044231,0,0,0,0,0,-0.048237143,0,0,0.444302508,0,0.024464414,0.07092309,0.136437985,0,-0.075123867,0,-0.049031442,-0.014188204,0.006091872,-0.014794299,0.084377705,0.007798397,0,0.059559025,0,0.106140658
BNY Mellon Global Credit GBP W Inc H,0,0,0,0,0.005970287,0.015652003,0.01423141,0,-0.024594762,-0.023987535,0,0,0,0,-0.011263034,0.019562765,-0.009063771,0,0,0,0,0,0.516245803,0,0.085393665,-0.045556826,0,-0.002491887,-0.017174596,0,-0.008677608,-0.003471332,-0.002094765,0.010314367,0,0,0,0,0,0
BNY Mellon Global Credit USD W Acc,0,0,0,0,0.008907994,0,0,0,0.00110959,-0.004764574,0,0,0,0,0,0,0,0,0,0,0,0,0.400595957,0,0.01699087,0.049845524,0.125286075,0,-0.042380679,0,-0.035569165,0,0.001554046,-0.017930369,0.023830655,0.000400216,0,0,0,0.144707949
Brevan Howard Alpha Strategies Fund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00943964,0,0,0,0,0,0
Brevan Howard Alpha Strategies Fund (MSF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009455153,0,0,0,0,0,0
Brevan Howard Alpha Strategies U4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bronte Capital - Callisto Fund LP,0,0.487551534,0,-0.067814409,0.041692538,0.169251987,0,-0.049297509,-0.088746877,0,0.039336378,-0.144284165,-0.007916456,0.044574774,0,0,0,0,0.127898854,0,0,0,0,0,0,0,0,0,0,0.021101877,0,0.006033674,0.037947455,0.010379613,0,-0.113897721,0.037243428,-0.54029954,0,0
Brookfield Infrastructure Income Fund Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTG Timber OEF Proforma,0,0,0,-0.009745785,0,0,8.79E-05,0,0.001803899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003693086,0,0,0,0
C.W. Henderson Intermediate,0,0.003334683,0,0,0,0,0,0,-0.022484141,0.004967322,0,0.004415423,0,0,0.010801519,0,0,0,0,0.056212394,0.016284656,0,0.184917675,0,0,0.000409835,0.035116164,0,0,0.027935427,0,-0.032569922,-0.000662849,0.02105611,0,0,0,0,0,0
Calvert Emerging Markets Equity I,0,0,0,0.870353427,0.051747238,-0.018740771,0.015465982,0,-0.026494453,0,0,0.042568252,0,0,0,0,0,0,0,0,0,0,0,0,0.015846306,0.069931224,0,0,0,0,0,0,0,-0.013192697,0,0,0,0,0,0
Cameco Corp,0,0,0,0,0,0,0,0,0.302484018,0,0,0,0.308540239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFM Discus Feeder,0,0,0,0.05876606,0.017694047,-0.310564202,-0.079384715,0,0.11422438,0,0.030770595,0,-0.22631016,-0.347647039,0,-0.021821656,0,0,0.54202962,0,0,0.096355824,0,-0.026102261,0.056269145,-0.095622469,-0.336339246,0.119010992,0,0,0,0,0.280941812,-0.018370759,-0.054998356,0.05320958,-0.060490704,1.268133288,0,0
CFM Stratus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CG Dollar Fund (CHF Hedged),0.065115035,-0.028707875,0,-0.022293096,-4.60E-05,0.021961282,0.018412371,-0.022775883,-0.014572292,0.008443833,0.022415201,0.042307551,-0.059710542,-0.019940599,0.039131176,-0.002733785,-0.021474224,-0.001755392,-0.10839413,0.047710331,0,-0.011479188,0.084780349,0.000970758,-0.034103241,0,0.052897926,-0.063005607,0,-0.016715025,0,0.04692935,-0.003436018,-0.008803251,0.963426892,0.012193896,0,-0.060570632,0.051290087,0
CG Dollar Fund (EUR Hedged),0.075889224,-0.028395013,0.017019184,-0.019682455,-0.006414665,0.010669076,0.017265873,-0.024576179,-0.013939931,0.009396159,0.016716234,0.033767137,-0.054212977,-0.025243985,0.03712258,-0.005231883,-0.021260627,0,-0.098130228,0.045176454,0,-0.017064117,0.08190498,0.007674718,-0.037600504,0,0.053163577,-0.069749393,0,-0.015012931,0,0.036401825,0.001386212,-0.007314793,0.969361203,0.011947254,0,-0.062477317,0.052088341,0
CG Dollar Fund GBP D,0,-0.053145551,0,0,0,-0.031385212,-0.108186829,0,0,0,0,0,0,0,0.027823237,0,0,0,0,0.226528213,0,0,0,0,0,0,0.09456853,0,-0.449619121,0,0,0,0,0,0.209533741,0,0,0,0,0
CG Dollar Fund GBP Hgd,0,-0.008915954,0,0,0.018510473,0,-0.000310266,0,-0.006342583,0,0,0,-0.037818698,0,0.005491945,4.54E-05,-0.004088102,0,-0.006122838,0.053155998,0,0,0.008163837,0.075629214,0,0,0,0,0,0,0,0.000164838,-0.006975929,0,0.930528987,0.025063962,0,0,0.008973032,0.005783081
CIFC Senior Secured Corporate Loan Fund,0,0,0,0,0.026598036,-0.028542217,0,0,0.01004229,0.05138089,-0.003781428,0,0,0.004728146,0,0.02381382,0.000989612,0,0,0,-0.026727143,0,0,0,0,0,0,0,0,-0.00308614,0,0,-0.013854783,0.008630986,0,0,0,0,0,0
CIFC Senior Secured Corporate Loan Fund EUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM-AM Cash ISR IC,0,0,0,0,0,-0.001503465,0.002403344,0,0,0,0,0,0.007557967,-0.003420673,0,0,0,0,0,-0.002945436,0,0,0,0,0,0,0,0,0,0,0,-0.006440844,0.005946088,0.001217557,0,0,0,0,0,0
Coatue Long-Short Fund (Class A),0,0,0,0,0.201137932,0,0,0,0,0,0,0,0,0,0,0,0.148184849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coatue Long Only,0,0,0,0.137430369,0.408851697,0,-0.090872662,0,-0.128144412,0,-0.223796431,0.253325945,0.090255749,0,-0.057604848,-0.156423362,0.532208425,-0.036391343,0,0.060870106,0,0.046993692,0,0,0,0,0,0.298527336,0,0.000253115,0,0,0,0.035219036,0,-0.113531987,0,1.032637703,0,0
Comgest Growth Europe EUR Acc,0,0.679634784,0,-0.130444914,0.180667591,0.160958975,-0.207329317,0,-0.118769722,0.047284664,0.011826014,0.159577583,-0.036139867,0,-0.040078642,-0.026197032,0,0.120994582,0,0.099264533,0,-0.032462339,0,0,0,0,0,0,-0.706013664,0,0,0,-0.023360198,0.034547223,0,0.078002023,0,0,0,0
Comgest Growth Europe EUR I Acc,0,0.680287187,0,-0.129246963,0.180172896,0.160368002,-0.207376747,0,-0.118877482,0.04602999,0.010206116,0.158399287,-0.036495372,0,-0.04054246,-0.025783031,0,0.124076465,0,0.099500824,0,-0.033632186,0,0,0,0,0,0,-0.702226018,0,0,0,-0.023830983,0.034353115,0,0.078435603,0,0,0,0
Comgest Growth Europe EUR I Inc,0,0.679918746,0,-0.129200587,0.179710631,0.161441077,-0.206591224,0,-0.119149729,0.046329393,0.009584155,0.158495208,-0.036009505,0,-0.039847887,-0.025260987,0,0.123546109,0,0.09956377,0,-0.033907614,0,0,0,0,0,0,-0.705146897,0,0,0,-0.023192397,0.034327591,0,0.077959114,0,0,0,0
