,US_Equity,EU_Equity,Intl_Developed,EM_Equity,Global_Tech,Global_Healthcare,Global_Financials,Global_Infrastructure,Global Energy,Global Industrials,Global Consumer Staples,Global Consumer Discretionary,Global Comm Services,Global Materials,Global Utilities,Style_Value,Style_Momentum,Style_Quality,Style_MinVol,Rates_US_Long,Rates_Developed,Rates_EM,Credit_US_IG,Credit_US_HY,Credit_EU_IG,Credit_EU_HY,Credit_EM,FX_USD,FX_EUR,FX_JPY,FX_EM,Commodities_Broad,Commodities_Gold,Commodities_Oil,Inflation_Expectations,Global_Real_Estate,ESG,HF,Diversified PE,Diversified Debt
Dodge & Cox Worldwide Global Stk EUR Acc,0,0.070293999,0,0.147012773,0,0.031975488,0.318292796,0,0.109985365,0,0,0.071492793,0.026357334,0.058808652,-0.026313372,0.14219057,-0.019636251,0,0,0,0,0.015726314,0,0,-0.073293723,0,0.011595217,0,-0.777614517,-0.015097503,0,0,-0.024365968,0,0,0.080086602,0,0,0,0
Dodge & Cox Worldwide Global Stk GBP Inc,0,0,0,0.133981013,0,0,0.135980423,0,0.11841213,0,0,0,0.01793202,0.083076451,0,0.147920997,0,0,0,0,-0.061013736,0.025353436,0,0,-0.058748026,0,0.166075938,0,-0.385496479,0,0.094087126,0,-0.047157838,0,0,0.067851558,0,0.007556906,0,0
Dodge & Cox Worldwide Global Stk USD Acc,0,0.100072972,0,0.172723275,0,0.039583671,0.323353157,0,0.109683583,0,0,0.03368238,0.010403442,0.061896466,-0.030417927,0.13625054,0,0,0,0,0,0.025113335,0,0,-0.03842171,0.057282569,0,0,0,0,0,0,-0.014645358,0.001296625,0,0.045862383,0,0,0,0
Doubleline Opportunistic Credit,-0.076374691,0,0,0.068174636,-0.02665364,-0.077838695,-0.049662512,0.154769732,-0.038808517,0,-0.080091495,0,0.018400867,-0.071679322,-0.063007363,0.060422175,0.108812734,0,0,-0.085053289,0,0,0.069358613,-0.027756118,-0.004163288,0.139300421,0.512001046,0.13364319,-0.064322914,-0.000173919,-0.220107877,-0.053502786,0,0.031025811,0.367762337,0.186995781,-0.257336416,0.191627151,0,0
DoubleLine Total Return Bond I,0,0,0.092007053,0,-0.007793743,-0.01467615,0,0,-0.027889415,-0.025901422,-0.042797157,0.010396113,0.012770588,-0.039124727,-0.001047782,0.05485314,-0.009703802,-0.055426414,0,0.080744539,0.009210928,0,0.234913353,0,-0.009996779,0,0.062895795,0,0,0.026853334,-0.020058963,-0.029773489,-0.000821123,0.013346788,0.147048134,0.048436498,-0.014193676,0,-0.00835239,0
DoubleLine Yield Opportunities Fund,-0.007129386,0,0,0.062678992,-0.020108845,-0.022353875,0.044600861,0,-0.061727542,0,0,0,0.033241118,0,-0.030694284,0,0,-0.050639866,0,0,0,0,0,0,0,0,0.144693929,0,-0.072306772,0,0,-0.002199908,-0.006561985,0.0380345,0,0.083978395,0,0.188928748,0,0.593255078
Drawbridge Special Opportunities Fund,0,0,-0.092492938,0.03155647,0.005289359,-0.035609603,0.007503843,0.00807297,0,-0.014524426,-0.02024361,0.040423843,-0.051916269,-0.03677031,0,0,0.038966248,-0.033679332,0,-0.186193554,0,0,0,0,0.020687726,0.13673028,0.345550743,0.102524464,-0.054699281,-0.025275416,-0.085259788,0.021379011,-0.039225155,0.002240028,0.102216516,0.155453114,-0.204615076,0.436762125,0,0.1669094
Eagle Capital US Equity Founder,0.236203412,0,0,0,0.021360541,0,0.178114756,0,0.054366125,0,0,0.011359946,0.155444181,0,-0.029052718,0,0,0.385166559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035061056,0,0,0,0
Eagle Capital US Equity R USD Acc,0.408353553,0,0,0,0.010482609,0,0.099789833,0,0.005414986,0,0,0.040766919,0.127992323,0,0,0.011729098,0,0.262404238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Capital US Equity R USD Dis,0.296036046,0,0,0,0.017331645,0,0.139921493,0,0.015322087,0,0,0.004873515,0.149353136,0,0,0.005797384,0,0.355100964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Capital US Equity Value (Composite) (ASP),0.372705494,0,0,0,0.029457866,0,0.289289979,0,0.026027643,0,0,0.035139321,0.125918002,0,-0.050351341,0,0,0.215062277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egerton Capital Equity Fund,0,0.039434922,0,0,0.05898372,0,0.115831497,-0.00305401,-0.058905458,0.2081717,0.03060018,0.141658739,0,0,0,0,0.2386774,0,0.039988103,-0.038872428,0,-0.068174783,0,0.174132264,0,0.020014722,0,0.079173088,0,0,0,0,0,0.016261488,0,0,0,0,0.118433477,0
EIPX Proxy,0.433715837,-0.190087746,0,0.002867142,-0.188000692,0,-0.060019345,0.297222925,0.49561833,-0.184976573,-0.06888816,0.007069767,0,0.00346813,0,0,-0.050278262,0,0.257965867,-0.119634512,-0.036184193,0,0,0.391213795,-0.068468243,0,0.145643618,0,-0.018135425,0,-0.066093463,-0.025017793,0.062303414,-0.043996628,0,0,0,0.41646802,0.065166689,0
Eisler Capital Multi Strategy Fund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elliott Associates LP,0,-0.035531907,-0.018459532,0,0,0,0,0,0,-0.038855244,0,0,-0.006577584,0.106507116,-0.041324724,0.014276478,-0.012494514,0,0,0,0,0,0,0,-0.013401947,0,0,0,0,0.017166002,0,0,0.024743894,0.016879642,0,0,0,0.026062235,0,0
Elliott Co-Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006785447,0,0.094500856,0,0.142150964,0,0,0,0
Elliott International Ltd,0,-0.030239426,-0.026228772,0,0,0,0,0,0,-0.04098005,0,0,-0.008825449,0.104050014,-0.038213053,0.013878591,-0.014544091,0,0,0,0,0,0,0,-0.011315637,0,0,0,0,0.022738712,0,0,0.021132935,0.017844789,0,0,0,0.055989334,0,0
Energy Infrastructure & Utility Fund QP Perf,0.941070861,-0.087045117,-0.115654179,0.040668728,-0.363129296,0,-0.185595317,0.491042905,0.193600989,-0.190691973,-0.237166812,-0.028657417,0.003044919,0.155678241,0.044080822,-0.005065499,-0.094370979,-0.421776968,0.46316604,0,0,0,-0.083810147,0.675521193,-0.197022599,-0.14303795,0.179317118,0,-0.027559965,0.006330213,0,-0.055122561,0.111203617,0.004377337,0,-0.052547854,0,0.164024482,0.514454143,0
FengHe Asia Fund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fidelity Index US P Acc,0.32212426,-0.190926039,0,0,0.116508437,0,0,0,0,0,0,0,0.026013174,0.087523765,0,0,0.203936162,0,0.027249088,0,0,0,0,0,-0.02527167,0,0,0,-0.646588122,0,0,0,0,-0.006088755,0,0.017841547,0,0,0.151765415,0
Fidelity Inv MM Treasury I,0,0,0,0,0,-0.000137226,0.004316375,0,0.000954381,0,-0.003405209,0,0.010165464,-0.005760842,0,0,0,0,0,-0.001447836,0,0,0,0,-0.002443704,0,0,0,0,-0.000227316,0,-0.016012735,0.01137709,0.004259059,0,0,0,0,0,0
Fidelity Inv MM Treasury Instl,0,0,0,0,0,0,0.004044874,0,0.001045234,0,-0.003615296,0,0.01055415,-0.005831725,0,0,0,0,0,-0.001668089,0,0,0,0,-0.002411673,0,0,0,0,0,0,-0.016498529,0.011539836,0.004403062,0,0,0,0,0,0
Fiera Municipal Composite,0,0,0,0,0,0,0,0,-0.026236377,0,0,0.011062155,0,0,0.004178616,0.003799949,0,0,0,0.06938036,0,0,0.148180544,0,0,0,0.079811866,0,0,0.023513135,0,0,0,0.009545144,0,0,0,0,0,0
First Trust North Amer Engy InfrasETF,0.278867688,-0.324696806,-0.038904611,0.020820624,-0.130013102,0,0,0.500069811,0.186872749,-0.074292258,0,0,0.052919649,0,0.136398118,0,0,0,0.196145317,0,0,0,0,0.530187478,-0.064613739,0,0.0200395,0,-0.166427487,0,0,0,0.060718459,-8.98E-05,0,0,0,0,0,0
First Trust Value Line® Dividend ETF,0.101601887,-0.00634482,-0.148875432,0.045792347,-0.123703723,-0.044161248,0.022441087,-0.019044759,0.020021993,0.172257451,0.114987777,-0.003960166,-0.000807151,0.012982604,0.135232927,0.162233617,-0.119951429,0,0.467029288,-0.0265947,0,0,0,0,0.019674411,-0.023181567,0.005764875,-0.234917266,-0.144333824,-0.032229507,0,0,-0.037689394,0,0,0.079926482,0.110157827,0,0,-0.090221427
Forefront Impact Resilience Strategy (net 60bps live results),0.085496914,-0.00417264,0,0.040735598,-0.045806844,0.008577691,0,0,-0.011609871,0.034857423,-0.017288741,0,0,0,-0.000494808,0.020195356,0.017351513,0,0.200956421,0,0,-0.038160771,0.066021163,0.028275339,0,0.033896036,0,0,0.020577483,0,-0.022177132,-0.0196794,0,0.01304796,0,-0.00829491,0.157110894,0.196772086,0,0
Fortress Net Lease REIT,0,0,0,0.051124592,0.001242087,0,0,0,0.008549865,0,0,0.049318387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031390228,0,0.030031933,0,0.022773622,0,0.675667691,0,0,0,0
FT Energy Income Partners Strategy ETF,0.200309671,0,0,0,0,0.010405344,0.052794413,0,0.107964211,0,0,0,0,0.006897312,0,0.016064555,0,0,0.257417177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267948346,0,0,0
FTSE 100 NR GBP,0,0.28989201,0,0,0,0,0,0.110480763,0.087012409,0,0.077661779,0,0,0.050590188,0,0,0,-0.00018011,0,0,0,0,0,0,0,0,0.010933027,0,-0.394587303,0,0,0,0,0.033525882,0,0.010977803,0,0,0,0
FTSE CHF EuroDep 3 Mon CHF,0,0,0,0,0,0,0.000246835,0,0,0,-0.000280482,0,0.003693352,-0.001131158,0,0,0,0,0,-0.001798514,0,0,0,0,0,0,0,0,0,0,0,-0.002721218,0.002111641,0.000556018,0,0,0,0,0,0
FTSE EPRA Nareit Developed NR EUR,0,0.009076275,0,0.014637868,0,0,0,0,0.001932533,0,0,0.005455277,-0.001246472,0.021172501,0,0,-0.008899774,0,0,0,0,0,0,0,0.020303221,0,0,0,-0.83903112,0,0,0,-0.018872741,-0.000305822,0,0.874841263,0,0,0,0
FTSE EPRA Nareit Developed TR USD,0,0.016644035,0,0.025785254,0,0.010972303,0,0,0.004533778,0,0,0,0,0.014577782,0,0,0,0,0,0,0,0,0,0,0.016743793,0,0,-0.099415789,0,0,0,0,-0.00740785,0,0,0.871835517,0,0,0,0
FTSE EPRA Nareit Global REITs NR USD,0,0,0,0,0,0,0,0,0.000845929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96187265,0,0,0,0
FTSE EUR EuroDep 3 Mon EUR,0,0,0,0,0,-0.001208161,0.003427891,0,0,0,-0.000927522,0,0.008537829,-0.004801091,0,0,0,0,0,-0.003295175,0,0,0,0,-0.000451524,0,0,0,0,0,0,-0.007020305,0.007270086,0.001428599,0,0,0,0,0,0
FTSE GBP EuroDep 3 Mon GBP,0,0,0,0,0,-0.002321335,0.005768244,0,0.001259218,0,-0.00278302,-0.000395315,0.011791414,-0.006707666,0,0,0,0,0,-0.003458128,0,0,0,0,-0.003833054,0,0,0,0,0,0,-0.015082792,0.013293108,0.003383478,0,0,0,0,0,0
FTSE USD EuroDep 3 Mon USD,0,0,0,0,0,0,0.002846484,0,0.001203376,0,-0.004052199,0,0.010746321,-0.004232761,0,0,0,0,0,-0.001600683,0,0,0,0,-0.002735953,0,0,0,0,0,0,-0.016494969,0.010862218,0.003872661,0,0,0,0,0,0
Fundsmith Equity I Acc,0,0,0,-0.037319222,-0.000692101,-0.051525162,-0.382277083,0,-0.09184841,0.050885262,0.267618379,-0.084503321,0.125550763,0.207003006,-0.054269358,-0.091225956,0.21903204,0,0.336172176,0.072000238,-0.531853796,0,0,-0.124596623,0,0.214386257,0,0.197116794,-0.429704557,0.343186377,0.138311801,-0.045699664,-0.14952522,0.005936589,0,0,0,0.457239663,0.464492118,0
Fundsmith Equity I CHF Acc,0,0,0,0,0.063088549,0.020128034,-0.002550464,0,0,0.032390332,0.275461718,0.044025576,0.117616764,0,0,0,0.157645847,0.186475881,0,0,-0.005776714,-0.041969389,0,0,0,0,0,0.000721555,-0.49775467,-0.047145374,0,0,-0.079597123,0,0,0,0,0,0,0
Fundsmith Equity I EUR Acc,0,0.085376348,0,-0.013918192,0,0.067893077,-0.191134407,0,-0.077908475,0.126480934,0.238900758,0,0.058999087,0.061583239,-0.058801507,-0.063364665,0.156358801,0.07638743,0.08964139,0,0,-0.046562217,0,0,-0.056156727,0.00714258,0,0,-0.793958521,0.033309522,0,-0.005738366,-0.079825025,0,0,0.060337307,0.004722781,0.042478763,0.527996024,0
Fundsmith Equity I EUR Inc,0,0.083527456,0,-0.013012657,0,0.068556957,-0.191413516,0,-0.076965808,0.127517741,0.24026236,0,0.057442598,0.060441097,-0.057385695,-0.063467446,0.157775002,0.075550594,0.089488107,0,0,-0.046935828,0,0,-0.056563227,0.008917341,0,0,-0.794403156,0.033792859,0,-0.006646154,-0.080214244,0,0,0.058199782,0.00443891,0.046936997,0.527151546,0
Fundsmith Equity I GBP Acc,0,0,0,-0.025681341,-0.013888823,-0.055847518,-0.392298802,0,-0.085959639,0.066276197,0.273875708,-0.08487667,0.107702697,0.208397086,-0.052238288,-0.066892482,0.229112256,0,0.309947576,0.079280069,-0.543420883,0,-0.00995042,-0.130727072,0,0.217689598,0,0.198563127,-0.433058596,0.339312197,0.147521775,-0.0682927,-0.144469109,0.015062902,0,0,0,0.40723896,0.459662979,0
Fundsmith Equity I GBP Inc,0,0,0,-0.024897208,-0.015526596,-0.059990258,-0.393991298,0,-0.088252618,0.070393565,0.273740454,-0.090782556,0.106344711,0.209093219,-0.055996519,-0.068025301,0.234706774,0,0.311832408,0.072369669,-0.543237616,0,0,-0.119446719,0,0.200995831,0,0.183575238,-0.435026628,0.338894677,0.154771901,-0.061621285,-0.143562568,0.015234626,0,0,0,0.402292061,0.463223944,0
Fundsmith Equity I USD Acc,0,0.044593927,0,0,0,0.105291326,-0.138718737,0,-0.067456109,0.115082342,0.247798599,0,0.016785979,0.036607606,-0.056400776,-0.112986932,0.15719274,0.16079452,0,0,0,-0.016662198,0,0,-0.019074953,0.130024866,0,0,0,0.004224595,0,0,-0.051998987,0.00846719,0,0.039495053,0.105341077,0.007974386,0.348150237,0
Fundsmith Equity R EUR Acc,0,0.084810195,0,-0.013820933,0,0.067570853,-0.190924273,0,-0.077986529,0.127233849,0.239794126,0,0.058770417,0.062032105,-0.058772007,-0.06361912,0.156588315,0.076969293,0.089355634,0,0,-0.046757241,0,0,-0.056165195,0.006808948,0,0,-0.793944433,0.033520255,0,-0.006016121,-0.080114527,0,0,0.060223213,0.002539332,0.044329664,0.528393722,0
Fundsmith Equity T USD Acc,0.055843969,0.036810679,0,0.0332446,0.019849409,0.100287615,0,0,0,0.087077473,0.152604807,0.074353024,0.00050692,0,-0.018873416,0,0.093380669,0,0,-0.047695842,0,0,0,0,0,0.095067001,0,0,0,0,0,0,-0.013148877,0.012311687,0,0.003606365,0,0,0.423463841,0
Fundsmith Stewardship Fund I Acc,0,0,0,-0.165921155,-0.094055942,0.067305157,-0.270143416,0,-0.062508968,0.152183324,0.223711194,0,0.043720771,0.120181781,-0.080348551,-0.097054742,0.180774358,0,0.211854216,0.050729789,0,0,0,0,-0.060854148,0,0,0,-0.446961704,0.060663076,0,-0.02376224,-0.115233277,0.010001464,0,0,0.105919215,0.506800408,0.298629799,0
Fundsmith Sustainable Equity Fund (IWEF),0,0.038904072,0,0,0.046302885,0.126390298,0,0,0,0.059485897,0.177768548,0,0,0.051502056,0,0,0.063752804,0.085426099,0,0.001455091,0,0,0,0,0,0.034453049,0,0,0,0,0,0,0,0,0,0,0.250256566,0,0,0
GAMCO Intl SICAV Merger Arbtrg I (USD),0,-0.013352909,0,0.005035755,-0.064748206,0,-0.049363541,0,0.034149667,0.048156778,-0.033988095,0.023386078,-0.051592193,-0.027262768,0,0.058181122,0.056146695,-0.0549764,0,-0.004487934,0,0,0,0.028619791,0.006069076,0.056309335,0.012708349,0,0,-0.017665575,-0.014217714,0,-0.002123098,-0.019062621,0.022685049,0.055312718,0.01021616,0.396347913,0,0
Generation Global Equity (IWEF),0,0,0,0.051463129,0.057947857,0.020054036,0.040595111,0,0,0.167468972,0,0.219249299,0.023804464,0.032941057,0,0,0,0,0,0.008024656,0,0,0,0,0,0.170584319,0,0,0,0.010620974,0,-0.064066335,0,0,0,0.034054987,0.297344374,0,0,0
Global Alpha Fund Perf,0,0.117482473,0,-0.003355616,-0.014424216,0.062156352,0.044703172,0,-0.054726228,0.16222463,-0.014246764,0.096681041,0.007155875,-0.100270029,-0.009238711,0,0.113455018,0,0,-0.022035734,0,0.033251366,0.118601223,0.036838928,0,0.052280487,0.119075757,0.111034995,0,0,0,0,-0.023856895,0,0,0.012664835,0.011112193,0.590428183,0.29386495,0
Global Evolution Frontier Mkts R CL EUR,-0.019283885,0.154631848,0,0.083455957,-0.141844346,-0.120902175,0.016896483,0.042260677,-0.073582044,-0.076447954,0.035057511,-0.175743051,-0.010258951,0.004816349,-0.020418977,0.115010211,0.0457906,0,-0.226026999,-0.009143528,0.161277734,0.286489476,-0.238573936,-0.504479686,-0.063128352,0,0.458746374,0.325490756,-0.030216396,0.020751724,-0.248150369,-0.026290043,0.042795815,0.030700164,0,0.011175103,0.289352922,0.097338253,0.216640022,0.588609164
Global Long Short Fund Performance,0.038897465,0.123453638,0,0,0,0.054370521,0.064022514,0,-0.074941683,0,0,0,0.076818632,-0.017915814,-0.121633503,-0.055572096,0.042046591,0.138824157,0.006931685,0,0,0,0,0,-0.075396641,0.016313343,0.181859725,0,0,0,-0.141194884,0,0.036937579,0.031168105,0,0,0,0,0,0
GMO Climate Change III,0,0,0.082452101,0.064138542,0,0,0,0.052398879,0.047027838,0,0,0.321744126,0,0.376113096,0,0.066373552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134549157,0,0,0,0
GoldenTree Select Partners LP,-0.077667806,0.055138369,0,-0.047653806,0.014932495,-0.033854985,0.016992262,0.038812893,0.007792738,-0.055167852,-0.061604926,0.034026859,-0.012334312,0,0,-0.026184424,-0.061002192,0,-0.007073435,-0.097479383,-0.078696531,0.018769764,-0.080463452,0,0,0.046830544,0.182275769,0,-0.000477082,-0.040796885,0,-0.001126837,-0.028623281,0.019433112,0.257945115,0.07666994,0,0.765376477,0,0.138966797
GQG Partners Concentrated Global Equity Comp,0,0,0,0,0.061904203,0.181948484,0.032497565,0,0.004540528,0,0,0,0,0.079996682,0,0,0.273457701,0.088444436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817827,0,0,0,0,0,0
GQG Partners Emerging Markets EquityInst,0,0,-0.135406554,0.620858655,0.067161446,0,0.019499766,-0.152691118,0.070227666,-0.027572601,0,-0.121581223,-0.061320697,0.042409216,-0.045329123,-0.236457643,0.083790042,0,0.137748248,-0.030022985,0,0.039783484,0,0,0,0,0,-0.476317,0,-0.169611434,0.165587901,-0.016014903,-0.019315011,-0.033553871,0,-0.034296639,0.160991704,0.386857553,0,0.546125191
GQG Partners Emerging Mkts Eq I EUR Acc,0,0,0,0.401352995,0.0332614,0,0,0,0,0,0,0,0,0,-0.080434851,0,0.102722866,0,0,0,0,0,0,0,0,0,0,0,-0.310303777,-0.161876964,0,0,-0.019099995,-0.023726324,0,0,0.051194445,0.152375019,0.042489636,0.176887105
GQG Partners Emerging Mkts Eq I USD Acc,0,0,-0.078190434,0.655661501,0.034134479,0,0,-0.058234846,0.046503281,-0.049324993,0,-0.14590868,-0.058128201,0.018636438,-0.110867306,-0.186745759,0.140477134,0,0.086529951,-0.034370039,0,0.023064718,0,0,0,0,0,-0.435928756,0,-0.154821303,0.133310423,0,0,-0.040115352,0,-0.01979909,0.21663429,0.246013245,0,0.506042754
GQG Partners Global Equity I GBP Acc,0,0,0,0,0,0.052425173,0,0,0,0,0,0,0,0,0,0,0.313630133,0.165275813,0,0,0,0,0,0,-0.055918948,0,0,0,-0.37009376,0,0,0,0,0.021822924,0,0,0,0,0,0
GQG Partners Global Equity I USD Acc,0,0,0,0.006556348,0.030654071,0.172957525,0,0,0.039059831,0,0,0,0.006431671,0.06766632,0,0,0.237623951,0.218273319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016299879,0,0,0,0,0,0
GQG Partners Global Quality Equity Instl,0,0,0,0.00866478,0.020028563,0.186605271,0.022694843,0,0.046822816,0,0,0,0.004160986,0.054621867,0,0,0.259842611,0.17829083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012969723,0,0,0,0,0,0
Graham Institutional Partners LP,0,0,0,-0.128728197,0,0,0.18936981,0.097087327,0,0.118432032,0.171229709,0,0,0,0,0,-0.250128858,0,0,0,0,0,0,0,-0.037520693,0,0,0,0,0.20846291,0,0,0.022728367,0,0,0,0,0,0,0
Grayscale Bitcoin Trust ETF,0,0,0,0,0,0,0,0.129681085,0,0,0,0.201534308,0,0.061200552,0,0,1.06506886,0,0,0,0,0,0,0,0.1380578,0,0,0,0,0,0,0,0,-0.109312185,0,0.052277831,0,0,0,0
Greenbacker GREC-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009514466,0,0,0,0,0,0
Greenbacker GREC-2,0,0,0,0,0,0,0,0,0.018521237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenbacker GREC Proforma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661206,0,0,0,0,-0.012332016,0,0,0,0,0,0,0,-0.025894869,0.001193226,0,0,0,0,0,0
Groupama Entreprises IC,0,0,0,0,0,-0.001944438,0.003360261,0,0,0,-0.001144373,0,0.009156628,-0.004424283,0,0,0,0,0,-0.003550744,0,0,0,0,-0.000174815,0,0,0,0,0,0,-0.007792625,0.007291312,0.001877686,0,0,0,0,0,0
Guggenheim GFI (CHF Hedged),0,-0.001169848,0.073184116,-0.019119385,0.005137719,0,0.048929844,-0.052849509,-0.03906818,-0.025888344,-0.015325136,0,0.001989611,-0.00633768,0.005490392,0.000762226,-0.00249483,-0.050312496,0,0.172355586,0,0,0.157052391,0,-0.022550181,0,0.032059951,-0.031150225,0.017495954,0.028243161,0,0.01663764,-0.031451917,0,0.192996454,0,0.037289994,0.02390664,0,0.140420112
Guggenheim GFI A USD,0,0,0.05309875,-0.032229182,0.013720065,0,0.056508543,-0.04703984,-0.040878453,0,-0.026004607,-2.74E-05,0.00520429,-0.004871011,0.022212475,0.004687402,-0.013491795,-0.100196944,-0.020418301,0.181390695,0,0,0.224301809,0,-0.027520317,-0.012064609,0.019749401,0,0.057855509,0.033128211,0,0.008126515,-0.024794786,0.001061326,0.138552908,0,0.082646967,0.057541628,0,0.126286102
Guggenheim GFI Z GBP Inc,0,0,0.058618357,-0.026514531,0,-0.014791064,0.028116992,-0.044938303,-0.022975646,0,-0.011942847,0,0.024999339,-0.027791663,0.00344925,0,-0.008094832,-0.002988765,0,0.153667987,0,0,0.161664358,0,0,0,0.047984492,-0.010607376,0,0.043476434,0,0,-0.006740648,0.003786642,0.184546633,0.009493926,0.006210483,0.053543126,0,0.036588646
Guggenheim GFI Z USD,0,0,0.0794172,-0.015882498,0.002645927,0,0.050082368,-0.049833242,-0.038742103,-0.019918922,-0.024066849,0,0.0026581,-0.01194427,0.005565363,0.001558691,-0.009320419,-0.034772629,0,0.17025921,0,0,0.164444534,0,-0.022663715,0,0.026794134,-0.004468316,0.034312016,0.033421804,0,0,-0.02050515,0.003349401,0.182823636,0,0.025119275,0.031323485,0,0.140757896
Guggenheim GFI Z USD Inc,0,0.008382957,0.011480059,0,0.012751522,0,0.032074261,-0.032107773,-0.029171187,-0.001493782,0,0,0.006019954,0,0,0,0,-0.024920789,0,0.168004294,0,0.01969463,0.183836153,0,0,0,0,-0.003231777,0,0.053235158,0,0,-0.014335004,0.003749344,0.104193051,0.010395595,0,0,0,0.145681329
Hereford Fds Bin Yuan Grter China AI USD,0,0,0,0.9283975,0,0,0,0,-0.065101206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hereford Fds Bin Yuan Grter China L2 USD,0,0,0,0.981627532,0,0,-0.025807544,0,-0.14556496,0,0,0,0,0,-0.01588636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011099658,0,0,0,0,0,0,0
HFRI Credit (CHF Hedged),0,0,0,0.018598612,0.016065571,-0.002637794,0.042896353,0.022810526,-0.023127944,-0.033762227,-0.03772352,0.005932663,-0.000931594,0,-0.010883402,0.014423802,0.015208219,-0.102182381,0,-0.065032131,-0.044695863,0,0,0,0.00465901,0.013120067,0.133474556,0.014270339,-0.031729454,-0.025825725,0,0,-0.020237359,0.009821614,0.144664543,0.059280688,-0.078818293,0.478381961,0,0.178552712
HFRI Credit (EUR Hedged),0,0,0,0.019523305,0.015879665,-0.008781626,0.049513007,0.028598005,-0.024816099,-0.035124008,-0.037997268,0.000662885,0,0,-0.015597989,0.006467727,0.019219024,-0.088876658,0,-0.072224684,-0.040289931,0,0,0,0.004789618,0.018187036,0.134739185,0.03773634,-0.022962381,-0.021374353,0,-0.005038767,-0.019902106,0.010586976,0.156088304,0.05827846,-0.082785613,0.472313519,0,0.182360528
HFRI Credit (GBP Hedged),0,0,0,0.020314012,0.013887185,-0.010582302,0.047374635,0.027656347,-0.024710532,-0.028206504,-0.040154118,0,0.001084737,0,-0.015583639,0.002384816,0.021682544,-0.086219579,0,-0.072715821,-0.015281631,0,0,0,0.002496445,0.030810333,0.130341984,0.040535742,-0.046299019,-0.026725188,0,-0.003416106,-0.02151693,0.011143213,0.150133049,0.057976966,-0.082167315,0.457503674,0,0.172824647
HFRI Credit (USD),0,0,0,0.011877571,0.006631777,-0.014213082,0.04924596,0.028869407,-0.022504461,-0.032127919,-0.037992129,0,0,0,-0.011197478,0.007727544,0.011709773,-0.084984256,0,-0.059295125,-0.008069136,0,0,0,0,0.010881383,0.135470742,0.079338308,-0.000357622,-0.015802294,0,-0.009747568,-0.020078355,0.011459708,0.118048049,0.049414627,-0.061146647,0.50167469,0,0.176259165
HFRI Credit Index,0,0,0,0.016007635,0.009506576,-0.010750753,0.049651675,0.036401574,-0.025588137,-0.038901595,-0.036127905,0.001825721,0,0,-0.016663431,0.012885148,0.016608754,-0.083131748,0,-0.067829102,-0.027050281,0,0,0,0.004342808,0.0192658,0.139180014,0.090711903,0,-0.010851214,0,-0.009587718,-0.021195162,0.011804301,0.145533445,0.04911378,-0.07894606,0.498396665,0,0.163011633
HFRI ED: Distressed/Restructuring Index,0,0.002760101,0,0,0,0,0.028926239,0,-0.001761419,0,-0.047915041,0,-0.007721546,0.030392376,0,0.020393091,0,-0.156813596,0,0,0,0.001391214,0,0,0,0,0.017281952,0,-0.041831418,-0.016025912,0,0,-0.046347676,0.023085885,0.051329056,0.041796933,0,0.767685864,0,0.184502006
