,US_Equity,EU_Equity,Intl_Developed,EM_Equity,Global_Tech,Global_Healthcare,Global_Financials,Global_Infrastructure,Global Energy,Global Industrials,Global Consumer Staples,Global Consumer Discretionary,Global Comm Services,Global Materials,Global Utilities,Style_Value,Style_Momentum,Style_Quality,Style_MinVol,Rates_US_Long,Rates_Developed,Rates_EM,Credit_US_IG,Credit_US_HY,Credit_EU_IG,Credit_EU_HY,Credit_EM,FX_USD,FX_EUR,FX_JPY,FX_EM,Commodities_Broad,Commodities_Gold,Commodities_Oil,Inflation_Expectations,Global_Real_Estate,ESG,HF,Diversified PE,Diversified Debt
Eagle Capital US Equity R USD Acc,0.207781756,0,0,0,0.005205912,0,0.160851713,0,0.039328488,0,0,0.010245227,0.268805312,0,0,0,0,0.310411292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210927,0,0,0,0,0,0
Eagle Capital US Equity R USD Dis,0.137702352,0,0,-0.012491035,0.000141477,0,0.215991186,0,0.04747653,0,0,0,0.295737803,0,-0.057253238,0,0,0.404212396,0,-0.020701051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005314118,0,0,0,0,0,0
Eagle Capital US Equity Value (Composite) (ASP),0.372705494,0,0,0,0.029457866,0,0.289289979,0,0.026027643,0,0,0.035139321,0.125918002,0,-0.050351341,0,0,0.215062277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egerton Capital Equity Fund,0,0.054570508,0,0,0.044263103,0,0.111616759,0,-0.061678721,0.19806177,0.035773234,0.165382202,0,0,0,0,0.241949986,0,0.046310892,-0.044348063,0,-0.071174786,0,0.177629683,0,0.004907405,0,0.078501613,0,0,0,0,0,0.015752736,0,0,0,0,0.098368944,0
EIPX Proxy,0.433715837,-0.190087746,0,0.002867142,-0.188000692,0,-0.060019345,0.297222925,0.49561833,-0.184976573,-0.06888816,0.007069767,0,0.00346813,0,0,-0.050278262,0,0.257965867,-0.119634512,-0.036184193,0,0,0.391213795,-0.068468243,0,0.145643618,0,-0.018135425,0,-0.066093463,-0.025017793,0.062303414,-0.043996628,0,0,0,0.41646802,0.065166689,0
Eisler Capital Multi Strategy Fund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elliott Associates LP,0,-0.035531907,-0.018459532,0,0,0,0,0,0,-0.038855244,0,0,-0.006577584,0.106507116,-0.041324724,0.014276478,-0.012494514,0,0,0,0,0,0,0,-0.013401947,0,0,0,0,0.017166002,0,0,0.024743894,0.016879642,0,0,0,0.026062235,0,0
Elliott Co-Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014114089,0,0.127105819,0,0.139053831,0,0,0,0
Elliott International Ltd,0,-0.030239426,-0.026228772,0,0,0,0,0,0,-0.04098005,0,0,-0.008825449,0.104050014,-0.038213053,0.013878591,-0.014544091,0,0,0,0,0,0,0,-0.011315637,0,0,0,0,0.022738712,0,0,0.021132935,0.017844789,0,0,0,0.055989334,0,0
Energy Infrastructure & Utility Fund QP Perf,0.941070861,-0.087045117,-0.115654179,0.040668728,-0.363129296,0,-0.185595317,0.491042905,0.193600989,-0.190691973,-0.237166812,-0.028657417,0.003044919,0.155678241,0.044080822,-0.005065499,-0.094370979,-0.421776968,0.46316604,0,0,0,-0.083810147,0.675521193,-0.197022599,-0.14303795,0.179317118,0,-0.027559965,0.006330213,0,-0.055122561,0.111203617,0.004377337,0,-0.052547854,0,0.164024482,0.514454143,0
FengHe Asia Fund,0,0,0,0,0.077797273,0.080323923,0,0,0,0,0,0,0,0.071082456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071176354,0,0.029209845,0,0,0,0
Fidelity Index US P Acc,0.32212426,-0.190926039,0,0,0.116508437,0,0,0,0,0,0,0,0.026013174,0.087523765,0,0,0.203936162,0,0.027249088,0,0,0,0,0,-0.02527167,0,0,0,-0.646588122,0,0,0,0,-0.006088755,0,0.017841547,0,0,0.151765415,0
Fidelity Inv MM Treasury I,0,0,0,0,0,-0.000137226,0.004316375,0,0.000954381,0,-0.003405209,0,0.010165464,-0.005760842,0,0,0,0,0,-0.001447836,0,0,0,0,-0.002443704,0,0,0,0,-0.000227316,0,-0.016012735,0.01137709,0.004259059,0,0,0,0,0,0
Fidelity Inv MM Treasury Instl,0,0,0,0,0,0,0.004044874,0,0.001045234,0,-0.003615296,0,0.01055415,-0.005831725,0,0,0,0,0,-0.001668089,0,0,0,0,-0.002411673,0,0,0,0,0,0,-0.016498529,0.011539836,0.004403062,0,0,0,0,0,0
Fiera Municipal Composite,0,0,0.024666093,0,0,0,-0.0276267,0.010711973,-0.028769244,0.009137385,0.002970816,0,0,-0.011510756,0.005941176,0,0,0,0,0.023564703,0,0,0.230290415,0,0,0.020029682,0.038725297,0,0,0.037987199,0,-0.022536254,0,0.017506154,0,0.001931471,0,0,0,0
First Trust North Amer Engy InfrasETF,0.278867688,-0.324696806,-0.038904611,0.020820624,-0.130013102,0,0,0.500069811,0.186872749,-0.074292258,0,0,0.052919649,0,0.136398118,0,0,0,0.196145317,0,0,0,0,0.530187478,-0.064613739,0,0.0200395,0,-0.166427487,0,0,0,0.060718459,-8.98E-05,0,0,0,0,0,0
First Trust Value Line® Dividend ETF,0.101601887,-0.00634482,-0.148875432,0.045792347,-0.123703723,-0.044161248,0.022441087,-0.019044759,0.020021993,0.172257451,0.114987777,-0.003960166,-0.000807151,0.012982604,0.135232927,0.162233617,-0.119951429,0,0.467029288,-0.0265947,0,0,0,0,0.019674411,-0.023181567,0.005764875,-0.234917266,-0.144333824,-0.032229507,0,0,-0.037689394,0,0,0.079926482,0.110157827,0,0,-0.090221427
Forefront Impact Resilience Strategy (net 60bps live results),0.133970054,0,0,0.057066078,-0.050638793,0.010912391,0.009505515,-0.030941637,-0.000331203,0.0165264,0,0,-0.006599188,0.023015791,-0.001154921,0.010740074,0.024727757,0,0.264292609,0,0,0,0.056939211,0.013834044,0,0.013422843,0,0,0,0,-0.088651847,-0.074544425,-0.001446598,0.020129765,0,0,0.089003897,0.224363657,0,0
Fortress Net Lease REIT,0,0,0,0,-0.026599803,-0.043957694,0.005465589,0,-0.033750296,0,0.000587651,0.003928629,0.023045785,0,0,0,0,0,0,0,0,0,0,0,-0.003337913,-0.005051999,0,0.00243124,-0.001239599,0,0,0.021572638,0,0.003719129,0,0.028873249,0,0,0,0
FT Energy Income Partners Strategy ETF,0,-0.109186154,0,0,0,0,0.162690688,0,0.559810179,0,0,0,0,0,0.061384053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147586727,0,0,0
FTSE 100 NR GBP,0,0.28989201,0,0,0,0,0,0.110480763,0.087012409,0,0.077661779,0,0,0.050590188,0,0,0,-0.00018011,0,0,0,0,0,0,0,0,0.010933027,0,-0.394587303,0,0,0,0,0.033525882,0,0.010977803,0,0,0,0
FTSE CHF EuroDep 3 Mon CHF,0,0,0,0,0,0,0.000246835,0,0,0,-0.000280482,0,0.003693352,-0.001131158,0,0,0,0,0,-0.001798514,0,0,0,0,0,0,0,0,0,0,0,-0.002721218,0.002111641,0.000556018,0,0,0,0,0,0
FTSE EPRA Nareit Developed NR EUR,0,0.009076275,0,0.014637868,0,0,0,0,0.001932533,0,0,0.005455277,-0.001246472,0.021172501,0,0,-0.008899774,0,0,0,0,0,0,0,0.020303221,0,0,0,-0.83903112,0,0,0,-0.018872741,-0.000305822,0,0.874841263,0,0,0,0
FTSE EPRA Nareit Developed TR USD,0,0.016644035,0,0.025785254,0,0.010972303,0,0,0.004533778,0,0,0,0,0.014577782,0,0,0,0,0,0,0,0,0,0,0.016743793,0,0,-0.099415789,0,0,0,0,-0.00740785,0,0,0.871835517,0,0,0,0
FTSE EPRA Nareit Global REITs NR USD,0,0,0,0,0,0,0,0,0.000845929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96187265,0,0,0,0
FTSE EUR EuroDep 3 Mon EUR,0,0,0,0,0,-0.001208161,0.003427891,0,0,0,-0.000927522,0,0.008537829,-0.004801091,0,0,0,0,0,-0.003295175,0,0,0,0,-0.000451524,0,0,0,0,0,0,-0.007020305,0.007270086,0.001428599,0,0,0,0,0,0
FTSE GBP EuroDep 3 Mon GBP,0,0,0,0,0,-0.002321335,0.005768244,0,0.001259218,0,-0.00278302,-0.000395315,0.011791414,-0.006707666,0,0,0,0,0,-0.003458128,0,0,0,0,-0.003833054,0,0,0,0,0,0,-0.015082792,0.013293108,0.003383478,0,0,0,0,0,0
FTSE USD EuroDep 3 Mon USD,0,0,0,0,0,0,0.002846484,0,0.001203376,0,-0.004052199,0,0.010746321,-0.004232761,0,0,0,0,0,-0.001600683,0,0,0,0,-0.002735953,0,0,0,0,0,0,-0.016494969,0.010862218,0.003872661,0,0,0,0,0,0
Fundsmith Equity I Acc,0,0,0,-0.037319222,-0.000692101,-0.051525162,-0.382277083,0,-0.09184841,0.050885262,0.267618379,-0.084503321,0.125550763,0.207003006,-0.054269358,-0.091225956,0.21903204,0,0.336172176,0.072000238,-0.531853796,0,0,-0.124596623,0,0.214386257,0,0.197116794,-0.429704557,0.343186377,0.138311801,-0.045699664,-0.14952522,0.005936589,0,0,0,0.457239663,0.464492118,0
Fundsmith Equity I CHF Acc,0,0,0,0,0.063088549,0.020128034,-0.002550464,0,0,0.032390332,0.275461718,0.044025576,0.117616764,0,0,0,0.157645847,0.186475881,0,0,-0.005776714,-0.041969389,0,0,0,0,0,0.000721555,-0.49775467,-0.047145374,0,0,-0.079597123,0,0,0,0,0,0,0
Fundsmith Equity I EUR Acc,0,0.085376348,0,-0.013918192,0,0.067893077,-0.191134407,0,-0.077908475,0.126480934,0.238900758,0,0.058999087,0.061583239,-0.058801507,-0.063364665,0.156358801,0.07638743,0.08964139,0,0,-0.046562217,0,0,-0.056156727,0.00714258,0,0,-0.793958521,0.033309522,0,-0.005738366,-0.079825025,0,0,0.060337307,0.004722781,0.042478763,0.527996024,0
Fundsmith Equity I EUR Inc,0,0.083527456,0,-0.013012657,0,0.068556957,-0.191413516,0,-0.076965808,0.127517741,0.24026236,0,0.057442598,0.060441097,-0.057385695,-0.063467446,0.157775002,0.075550594,0.089488107,0,0,-0.046935828,0,0,-0.056563227,0.008917341,0,0,-0.794403156,0.033792859,0,-0.006646154,-0.080214244,0,0,0.058199782,0.00443891,0.046936997,0.527151546,0
Fundsmith Equity I GBP Acc,0,0,0,-0.025681341,-0.013888823,-0.055847518,-0.392298802,0,-0.085959639,0.066276197,0.273875708,-0.08487667,0.107702697,0.208397086,-0.052238288,-0.066892482,0.229112256,0,0.309947576,0.079280069,-0.543420883,0,-0.00995042,-0.130727072,0,0.217689598,0,0.198563127,-0.433058596,0.339312197,0.147521775,-0.0682927,-0.144469109,0.015062902,0,0,0,0.40723896,0.459662979,0
Fundsmith Equity I GBP Inc,0,0,0,-0.024897208,-0.015526596,-0.059990258,-0.393991298,0,-0.088252618,0.070393565,0.273740454,-0.090782556,0.106344711,0.209093219,-0.055996519,-0.068025301,0.234706774,0,0.311832408,0.072369669,-0.543237616,0,0,-0.119446719,0,0.200995831,0,0.183575238,-0.435026628,0.338894677,0.154771901,-0.061621285,-0.143562568,0.015234626,0,0,0,0.402292061,0.463223944,0
Fundsmith Equity I USD Acc,0,0.044593927,0,0,0,0.105291326,-0.138718737,0,-0.067456109,0.115082342,0.247798599,0,0.016785979,0.036607606,-0.056400776,-0.112986932,0.15719274,0.16079452,0,0,0,-0.016662198,0,0,-0.019074953,0.130024866,0,0,0,0.004224595,0,0,-0.051998987,0.00846719,0,0.039495053,0.105341077,0.007974386,0.348150237,0
Fundsmith Equity R EUR Acc,0,0.084810195,0,-0.013820933,0,0.067570853,-0.190924273,0,-0.077986529,0.127233849,0.239794126,0,0.058770417,0.062032105,-0.058772007,-0.06361912,0.156588315,0.076969293,0.089355634,0,0,-0.046757241,0,0,-0.056165195,0.006808948,0,0,-0.793944433,0.033520255,0,-0.006016121,-0.080114527,0,0,0.060223213,0.002539332,0.044329664,0.528393722,0
Fundsmith Equity T USD Acc,0,0,0,-0.073365557,0,0.036892576,-0.073578499,0,-0.161087335,0.212923434,0.331788185,0.015344112,0.115735726,0,0,-0.010616658,0.143787812,0.061849878,0,0,0,0,0,0,0,0.131845385,0,0,0,0,0,0,-0.042831087,0.110042963,0,0.032970509,0,0,0.188560688,0
Fundsmith Stewardship Fund I Acc,0,0,0,-0.165921155,-0.094055942,0.067305157,-0.270143416,0,-0.062508968,0.152183324,0.223711194,0,0.043720771,0.120181781,-0.080348551,-0.097054742,0.180774358,0,0.211854216,0.050729789,0,0,0,0,-0.060854148,0,0,0,-0.446961704,0.060663076,0,-0.02376224,-0.115233277,0.010001464,0,0,0.105919215,0.506800408,0.298629799,0
Fundsmith Sustainable Equity Fund (IWEF),0,0,0,0,0,0.055864426,0,0,0,0.047652051,0.263847859,0,0,0,0,0,0.074097272,0.351349457,0,0.016622659,0,0,0,0,0.022248555,0,0,0,0,0,0,0,0,0,0,0,0.092412479,0,0,0
GAMCO Intl SICAV Merger Arbtrg I (USD),0,-0.013352909,0,0.005035755,-0.064748206,0,-0.049363541,0,0.034149667,0.048156778,-0.033988095,0.023386078,-0.051592193,-0.027262768,0,0.058181122,0.056146695,-0.0549764,0,-0.004487934,0,0,0,0.028619791,0.006069076,0.056309335,0.012708349,0,0,-0.017665575,-0.014217714,0,-0.002123098,-0.019062621,0.022685049,0.055312718,0.01021616,0.396347913,0,0
Generation Global Equity (IWEF),0,0,0,0.051463129,0.057947857,0.020054036,0.040595111,0,0,0.167468972,0,0.219249299,0.023804464,0.032941057,0,0,0,0,0,0.008024656,0,0,0,0,0,0.170584319,0,0,0,0.010620974,0,-0.064066335,0,0,0,0.034054987,0.297344374,0,0,0
Global Alpha Fund Perf,0,0.117482473,0,-0.003355616,-0.014424216,0.062156352,0.044703172,0,-0.054726228,0.16222463,-0.014246764,0.096681041,0.007155875,-0.100270029,-0.009238711,0,0.113455018,0,0,-0.022035734,0,0.033251366,0.118601223,0.036838928,0,0.052280487,0.119075757,0.111034995,0,0,0,0,-0.023856895,0,0,0.012664835,0.011112193,0.590428183,0.29386495,0
Global Evolution Frontier Mkts R CL EUR,-0.019283885,0.154631848,0,0.083455957,-0.141844346,-0.120902175,0.016896483,0.042260677,-0.073582044,-0.076447954,0.035057511,-0.175743051,-0.010258951,0.004816349,-0.020418977,0.115010211,0.0457906,0,-0.226026999,-0.009143528,0.161277734,0.286489476,-0.238573936,-0.504479686,-0.063128352,0,0.458746374,0.325490756,-0.030216396,0.020751724,-0.248150369,-0.026290043,0.042795815,0.030700164,0,0.011175103,0.289352922,0.097338253,0.216640022,0.588609164
Global Long Short Fund Performance,0.038897465,0.123453638,0,0,0,0.054370521,0.064022514,0,-0.074941683,0,0,0,0.076818632,-0.017915814,-0.121633503,-0.055572096,0.042046591,0.138824157,0.006931685,0,0,0,0,0,-0.075396641,0.016313343,0.181859725,0,0,0,-0.141194884,0,0.036937579,0.031168105,0,0,0,0,0,0
GMO Climate Change III,0,-0.181146725,0.207157028,0,0,0.196342358,0,0.157995165,0.09284526,0,-0.339765065,0.274871821,-0.257159338,0.526975111,0.461862061,0,-0.01036491,0,-1.117190767,0.131427494,0,0.10226342,0.025417007,0,0,0,0,-0.122253624,0,0,0,0,-0.156756502,-0.007877768,0,0.072838153,0.618185702,0.711466018,0,0
GoldenTree Select Partners LP,-0.077667806,0.055138369,0,-0.047653806,0.014932495,-0.033854985,0.016992262,0.038812893,0.007792738,-0.055167852,-0.061604926,0.034026859,-0.012334312,0,0,-0.026184424,-0.061002192,0,-0.007073435,-0.097479383,-0.078696531,0.018769764,-0.080463452,0,0,0.046830544,0.182275769,0,-0.000477082,-0.040796885,0,-0.001126837,-0.028623281,0.019433112,0.257945115,0.07666994,0,0.765376477,0,0.138966797
GQG Partners Concentrated Global Equity Comp,0,0,0,0,0.029596783,0.182712782,0.038773833,0,0,0,0,0,0,0.047895311,0,0,0.286918497,0.146772847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005259112,0,0,0,0,0,0
GQG Partners Emerging Markets EquityInst,0,0,0,0.537892647,0.016334302,0,0,0,0,0,0,0,0,0,0,0,0.112491943,0,0,0,0,0,0,0,0,0.076442923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GQG Partners Emerging Mkts Eq I EUR Acc,0,0,0,0.44426242,0.064603609,0,0,0,0.011546536,0,0,0,0,0,-0.092926608,0,0.118670409,0,0,0,0,0,0,0,0,0,0.021216655,0,-0.311291392,-0.105280259,0,0,0,-0.009827418,0,0,0.00544316,0.03287516,0,0.081398659
GQG Partners Emerging Mkts Eq I USD Acc,0,0,0,0.555106827,0.003380171,0,0,0,0,0,0,0,0,0,-0.031703787,0,0.167121731,0,0,0,0,0,0,0,0,0.106967732,0,-0.058056767,0,0,0,0,0,-0.004050552,0,0,0,0,0,0
GQG Partners Global Equity I GBP Acc,0,0,0,0,0,0.052425173,0,0,0,0,0,0,0,0,0,0,0.313630133,0.165275813,0,0,0,0,0,0,-0.055918948,0,0,0,-0.37009376,0,0,0,0,0.021822924,0,0,0,0,0,0
GQG Partners Global Equity I USD Acc,0,0,0,0,0,0.12512408,0,0,0.030656222,0,0,0,0,0,0,0,0.246188361,0.317610129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010729591,0,0,0,0,0,0
GQG Partners Global Quality Equity Instl,0,0,0,0,0,0.125351001,0,0,0.046022564,0,0,0,0,0,0,0,0.271493098,0.260082749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005970382,0,0,0,0,0,0
Graham Institutional Partners LP,0,0,0,-0.128728197,0,0,0.18936981,0.097087327,0,0.118432032,0.171229709,0,0,0,0,0,-0.250128858,0,0,0,0,0,0,0,-0.037520693,0,0,0,0,0.20846291,0,0,0.022728367,0,0,0,0,0,0,0
Grayscale Bitcoin Trust ETF,0,0,0,0,0,0,0,0.129681085,0,0,0,0.201534308,0,0.061200552,0,0,1.06506886,0,0,0,0,0,0,0,0.1380578,0,0,0,0,0,0,0,0,-0.109312185,0,0.052277831,0,0,0,0
Greenbacker GREC-1,0,0,0,0,0,0,0,0,0.00122377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032408359,0.004294073,0,0,0,0,0,0
Greenbacker GREC-2,0,0,0,-1.65E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenbacker GREC Proforma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661206,0,0,0,0,-0.012332016,0,0,0,0,0,0,0,-0.025894869,0.001193226,0,0,0,0,0,0
Groupama Entreprises IC,0,0,0,0,0,-0.001944438,0.003360261,0,0,0,-0.001144373,0,0.009156628,-0.004424283,0,0,0,0,0,-0.003550744,0,0,0,0,-0.000174815,0,0,0,0,0,0,-0.007792625,0.007291312,0.001877686,0,0,0,0,0,0
Guggenheim GFI (CHF Hedged),0,-0.001169848,0.073184116,-0.019119385,0.005137719,0,0.048929844,-0.052849509,-0.03906818,-0.025888344,-0.015325136,0,0.001989611,-0.00633768,0.005490392,0.000762226,-0.00249483,-0.050312496,0,0.172355586,0,0,0.157052391,0,-0.022550181,0,0.032059951,-0.031150225,0.017495954,0.028243161,0,0.01663764,-0.031451917,0,0.192996454,0,0.037289994,0.02390664,0,0.140420112
Guggenheim GFI A USD,0,0,0.055132008,0,0,0,0.023345397,-0.034386414,-0.039623482,0,-0.017276991,0,0.005596754,0,0,-0.005891779,0,0,-0.013264254,0.171734066,0,0,0.120213622,0,0,0.026393748,0.008995032,0,0,0.019441515,0,0.005151655,-0.026611062,0.003016552,0.12867774,-0.000168146,0,0,0,0.169263294
Guggenheim GFI Z GBP Inc,0,0,0.031653646,-0.000573853,0,0,0.028536255,-0.024216518,-0.02861967,0,-0.009798987,0,0.020461095,-0.015333615,0,0,0,-0.005399959,0,0.176247614,0,0,0.112072298,0,0,0.022187854,0.024416924,0,0,0.063741697,0,0,-0.013781843,0.003870657,0.143778619,0.008038996,0,0.006004615,0,0.096113484
Guggenheim GFI Z USD,0,0,0.0794172,-0.015882498,0.002645927,0,0.050082368,-0.049833242,-0.038742103,-0.019918922,-0.024066849,0,0.0026581,-0.01194427,0.005565363,0.001558691,-0.009320419,-0.034772629,0,0.17025921,0,0,0.164444534,0,-0.022663715,0,0.026794134,-0.004468316,0.034312016,0.033421804,0,0,-0.02050515,0.003349401,0.182823636,0,0.025119275,0.031323485,0,0.140757896
Guggenheim GFI Z USD Inc,0,0,0.027189641,0,0,0,0.0237292,-0.027039295,-0.027568996,0,-0.003660529,0,0.019213909,-0.010798149,0,0,0,0,0,0.185963235,0,0,0.105723984,0,0,0.025590092,0.026790498,0,0,0.066467601,0,0,-0.014270784,0.003333046,0.120731419,0.006170005,0,0,0,0.098065176
Hereford Fds Bin Yuan Grter China AI USD,0,0,0,0.887918653,-0.032358013,0,0,0,-0.139645035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hereford Fds Bin Yuan Grter China L2 USD,0,0,0,0.979546275,0,0,-0.050634617,0,-0.165365604,0,0,0,0,0,0,0,0,0,0,0.010816612,0,0,0,0,0,0,0,0,0,0,0,0,0.004553562,0,0,0,0,0,0,0
HFRI Credit (CHF Hedged),0,0,0,0.018598612,0.016065571,-0.002637794,0.042896353,0.022810526,-0.023127944,-0.033762227,-0.03772352,0.005932663,-0.000931594,0,-0.010883402,0.014423802,0.015208219,-0.102182381,0,-0.065032131,-0.044695863,0,0,0,0.00465901,0.013120067,0.133474556,0.014270339,-0.031729454,-0.025825725,0,0,-0.020237359,0.009821614,0.144664543,0.059280688,-0.078818293,0.478381961,0,0.178552712
HFRI Credit (EUR Hedged),0,0,0,0.019523305,0.015879665,-0.008781626,0.049513007,0.028598005,-0.024816099,-0.035124008,-0.037997268,0.000662885,0,0,-0.015597989,0.006467727,0.019219024,-0.088876658,0,-0.072224684,-0.040289931,0,0,0,0.004789618,0.018187036,0.134739185,0.03773634,-0.022962381,-0.021374353,0,-0.005038767,-0.019902106,0.010586976,0.156088304,0.05827846,-0.082785613,0.472313519,0,0.182360528
HFRI Credit (GBP Hedged),0,0,0,0.020314012,0.013887185,-0.010582302,0.047374635,0.027656347,-0.024710532,-0.028206504,-0.040154118,0,0.001084737,0,-0.015583639,0.002384816,0.021682544,-0.086219579,0,-0.072715821,-0.015281631,0,0,0,0.002496445,0.030810333,0.130341984,0.040535742,-0.046299019,-0.026725188,0,-0.003416106,-0.02151693,0.011143213,0.150133049,0.057976966,-0.082167315,0.457503674,0,0.172824647
HFRI Credit (USD),0,0,0,0.011877571,0.006631777,-0.014213082,0.04924596,0.028869407,-0.022504461,-0.032127919,-0.037992129,0,0,0,-0.011197478,0.007727544,0.011709773,-0.084984256,0,-0.059295125,-0.008069136,0,0,0,0,0.010881383,0.135470742,0.079338308,-0.000357622,-0.015802294,0,-0.009747568,-0.020078355,0.011459708,0.118048049,0.049414627,-0.061146647,0.50167469,0,0.176259165
HFRI Credit Index,0,0,0,0.016007635,0.009506576,-0.010750753,0.049651675,0.036401574,-0.025588137,-0.038901595,-0.036127905,0.001825721,0,0,-0.016663431,0.012885148,0.016608754,-0.083131748,0,-0.067829102,-0.027050281,0,0,0,0.004342808,0.0192658,0.139180014,0.090711903,0,-0.010851214,0,-0.009587718,-0.021195162,0.011804301,0.145533445,0.04911378,-0.07894606,0.498396665,0,0.163011633
HFRI ED: Distressed/Restructuring Index,0,0.002760101,0,0,0,0,0.028926239,0,-0.001761419,0,-0.047915041,0,-0.007721546,0.030392376,0,0.020393091,0,-0.156813596,0,0,0,0.001391214,0,0,0,0,0.017281952,0,-0.041831418,-0.016025912,0,0,-0.046347676,0.023085885,0.051329056,0.041796933,0,0.767685864,0,0.184502006
HFRI ED: Merger Arbitrage Index,0,-0.021767875,0,0,-0.02154663,-0.002674518,0,0,0.045866879,0,-0.02776789,0,-0.056846381,-0.062530281,0,0.022349554,0.026914734,-0.060055252,0,-0.04174201,0,-0.019461375,0,0.062302961,0.009140247,0.075141978,0.011366713,0,0,0,0,0,-0.011676712,-0.021237562,0,0.109793421,0,0.560232568,0,0
HFRI Equity Hedge,0,-0.035083824,0.064386008,0.011416968,0,0.002358951,0,0,-0.014192454,0.01400311,-0.006070477,0.004118615,0,-0.004911786,-0.003720346,0.032102652,0,0.035563233,-0.063587318,0,0.006527826,-0.000338613,0.019943684,0,-0.033314131,0,0,-0.012041403,0.06654898,0.022221509,0,0,-0.020934846,-0.008076205,0,0,0.019983795,1.068614924,0.112417112,0
HFRI Equity Hedge Total Asset Weighted Index,0,0,0.006251738,0.017791356,0.032947571,0.01743575,0.047147075,0,-0.025141385,0,0,0.044459079,0,0,0,0,0.032668253,0,0,0,0,0,0,0,-0.040704224,0.030264249,0,0,0,0,0,0,0.001522988,0.004585642,0,0.003425078,0,0.715938773,0,0
HFRI Equity Hedge Total Asset Weighted Index - CHF Hedged,0,0,0,0.017965049,0.036187651,0.028956478,0.040496082,0,-0.026668548,0,0,0.054265246,-0.009613187,0,0,-0.001605574,0.023027995,0,0.006458302,0,0,0,0,0,-0.045988644,0.03250248,0,0,0,0.001815311,0,0.00115802,0,0.005975467,0,0,0,0.733599449,0,0
HFRI Equity Hedge Total Asset Weighted Index - EUR Hedged,0,0,0.000948554,0.012748145,0.035416714,0.016867807,0.046976032,0,-0.026516555,0,0,0.050750381,0,0,0,0,0.029406838,0,0,0,0,0,0,0,-0.046112859,0.034226886,0,0,0,0,0,0,0.002899057,0.005846984,0,0.002977716,0,0.723906981,0,0
HFRI Equity Hedge Total Asset Weighted Index - GBP Hedged,0,0,0,0.018882385,0.033761812,0.018755272,0.043647009,0,-0.026597639,0,0,0.048798828,0,0,0,0,0.030073635,0,0.007223515,0,0,0,0,0,-0.044730772,0.039258288,0,0,0,0,0,0,0,0.006432532,0,0.00077629,0,0.707886643,0,0
HFRI Equity Hedge Total Index Asset Weighted Index,0,0,0.014370493,0,0.0334068,0.022058455,0.045242676,0,-0.028232569,0,0,0.036446918,-0.002967114,0,-0.002159574,0,0.023637237,0,0,0,0,0,0,0,-0.023398717,0.028009189,0,0,0,0.000522974,0,-0.00570333,0,0.002124609,0,0,0,0.810958144,0,0
HFRI Event-Driven (Total),0,0,0,-0.013579638,0,-0.01685368,0.023025773,0,0,0,-0.030189173,0,-0.02771626,0.013028816,-0.007299016,0.051340909,0,-0.093281331,0,-0.028306677,0,0,0,0,-0.002331282,0.024624512,0.064329771,0,0,0,0,0,-0.050526333,0.003742098,0.036010936,0.07027362,0,0.80377476,0,0.155172648
HFRI Fund of Funds Composite Index,0,0.009650981,0,0,0,0.001136908,0.030695247,0,-0.026933916,0,0,0.009357769,0,-0.008917864,-0.010637787,-0.055442281,0.030149235,0,0,0,0,0,0,0,-0.005539883,0,0.012973515,0.021665994,0,-0.001561906,-0.001477226,0,0,0.004079729,0,0,0,0.795423121,0.003750709,0
HFRI Fund Weighted Composite Index,0,0,0,0.000386486,0,0,0.000694239,0,0.000181763,0,0,0.001147571,6.17E-06,0.000382349,0,0.000813883,0.000219859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014328,0,0.000228668,0,0.98721627,0,0
