,US_Equity,EU_Equity,Intl_Developed,EM_Equity,Global_Tech,Global_Healthcare,Global_Financials,Global_Infrastructure,Global Energy,Global Industrials,Global Consumer Staples,Global Consumer Discretionary,Global Comm Services,Global Materials,Global Utilities,Style_Value,Style_Momentum,Style_Quality,Style_MinVol,Rates_US_Long,Rates_Developed,Rates_EM,Credit_US_IG,Credit_US_HY,Credit_EU_IG,Credit_EU_HY,Credit_EM,FX_USD,FX_EUR,FX_JPY,FX_EM,Commodities_Broad,Commodities_Gold,Commodities_Oil,Inflation_Expectations,Global_Real_Estate,ESG,HF,Diversified PE,Diversified Debt
DoubleLine Total Return Bond I,0,0,0.086586757,0,-0.00530687,-0.012894051,0,0,-0.02714127,-0.021857986,-0.042842394,0.009740771,0.012473133,-0.038332502,0,0.052570196,-0.0101311,-0.057496733,0,0.082146369,0,0,0.235035178,0,-0.004614781,0,0.060418571,0,0,0.029167138,-0.016666872,-0.028090627,0,0.012903829,0.137586232,0.047800788,-0.013002549,0,-0.006392499,0
DoubleLine Yield Opportunities Fund,-0.023985671,0,0,0.06178715,-0.01925697,-0.019565534,0.04592091,0,-0.061766036,0,0,0,0.036951546,0,-0.031834439,0,0,-0.046174148,0,0,0,0,0,0,0,0,0.145056486,0,-0.075304551,0,0,-0.003893877,-0.006815269,0.037966294,0,0.085306389,0,0.204902903,0,0.594482352
Drawbridge Special Opportunities Fund,0,0,-0.090524246,0.031316856,0.004878738,-0.035870233,0.007351642,0.007358286,5.81E-05,-0.015400213,-0.020339719,0.040565003,-0.051945262,-0.037131626,0,0,0.039031445,-0.032902285,0,-0.186130533,0,0,0,0,0.020246014,0.133532142,0.345141003,0.103420809,-0.051116703,-0.025043187,-0.085108882,0.021176373,-0.038776065,0.002062654,0.10096525,0.155828316,-0.204910156,0.436693968,0,0.174012008
Eagle Capital US Equity Founder,0.206750504,0,0,0,0.036092839,0,0.168895144,0,0.052275756,0,0,0.018265589,0.159777391,0,-0.020353894,0.027460373,0.00911593,0.366509195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026380623,0,0,0,0
Eagle Capital US Equity R USD Acc,0.379079347,0,0,0,0.024337195,0,0.088863247,0,0.003056486,0,0,0.043605401,0.137740505,0,0,0.0413907,0.015687177,0.239833951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001039868,0,0,0,0,0,0,0
Eagle Capital US Equity R USD Dis,0.295643544,0,0,0,0.027804785,0,0.129959582,0,0.012354557,0,0,0.005480003,0.160333325,0,-0.004349065,0.029466493,0,0.332866955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Capital US Equity Value (Composite) (ASP),0.384784298,0,0,0,0.037830603,0,0.287378441,0,0.025744235,0,0,0.035719407,0.134288238,0,-0.059102644,0.000530941,0,0.199372646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egerton Capital Equity Fund,0,0.047375387,0,0,0.068029045,0,0.116043203,-0.008524328,-0.059644583,0.206159289,0.024898481,0.145606355,0,0,0,0,0.242467145,0,0.045858242,-0.039367335,0,-0.068606833,0,0.188742121,0,0.023938877,0,0.088593655,0,0,0,0,0.000562258,0.016540722,0,0,0,0.006197031,0.074348456,0
EIPX Proxy,0.413340513,-0.191715491,0,0.004066411,-0.16414138,0,-0.046187402,0.290182879,0.496536922,-0.176388146,-0.069185815,0.013745637,0,0,0,0,-0.038902592,0,0.256665122,-0.112199378,-0.047535268,0,0,0.402869172,-0.065522346,0,0.131058279,0,-0.022558876,0,-0.05199377,-0.022285194,0.072454608,-0.043010357,0,0,0,0.410367744,0,0
Eisler Capital Multi Strategy Fund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elliott Associates LP,0,0,-0.083843739,0,0.001352141,0,0.005476664,0,-0.005363329,-0.071784018,0,0.009362406,-0.020064301,0.111927523,-0.041286968,0.02692176,-0.021331389,0,-0.000398862,0,0,0,0,0.054784202,-0.016339458,-0.046282757,0,-0.00106044,0,0.042928126,0,0,0.033572446,0.015451325,0,0,0,0.179209686,0,0
Elliott Co-Investment,0,0,0,0,0,0,0,0,-0.006402311,0,0,0,-0.048042734,0,0.014087501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030757035,0,0.064815423,0,0.077882469,0,0.183781596,0,0,0,0
Elliott International Ltd,0,0,-0.083282132,0,0,0,0.00637648,0,-0.007043075,-0.072390901,0,0.012357417,-0.021618197,0.108476315,-0.037945585,0.026613677,-0.02165502,-0.002819304,0,0,0,0,0,0.057618707,-0.01602926,-0.039864776,0,0,0,0.044197166,0,0,0.030383189,0.016827062,0,0,0,0.187300568,0,0
Energy Infrastructure & Utility Fund QP Perf,0.999092422,-0.069774388,-0.114952913,0.04707826,-0.363039915,0,-0.193294687,0.490569071,0.193459751,-0.19629001,-0.252027169,-0.032273671,0.000144566,0.151819867,0.043002002,-0.004267503,-0.099332177,-0.449209654,0.476756429,0,0,0,-0.092945271,0.6798264,-0.193204232,-0.15603868,0.182693535,0,-0.027290266,0.010387943,0,-0.061036039,0.116245303,0.006007039,0,-0.057437574,0,0.186491927,0.479633891,0
FengHe Asia Fund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fidelity Index US P Acc,0.43826433,-0.118706949,0,0,0.12015354,0,0,0,0,0,0,0,0,0.041900606,0,0,0.186785881,0,0,0,0,0,0,0,-0.002301539,0,0,0,-0.599527037,0,0,0,0,-0.001397566,0,0,0,0,0,0
Fidelity Inv MM Treasury I,0,0,0,0,0,-0.000144139,0.00401021,0,0.000817435,0,-0.002976945,0,0.009966278,-0.00553109,0,0,0,0,0,-0.001601984,0,0,0,0,-0.002209272,0,0,0,0,0,0,-0.015573546,0.010734518,0.004152874,0,0,0,0,0,0
Fidelity Inv MM Treasury Instl,0,0,0,0,0,0,0.003714272,0,0.000906606,0,-0.003181811,0,0.010315623,-0.005558813,0,0,0,0,0,-0.001799368,0,0,0,0,-0.002106384,0,0,0,0,0,0,-0.016065469,0.010900372,0.004297403,0,0,0,0,0,0
Fiera Municipal Composite,0,0,0,0,0,0,0,0,-0.024273381,0,0,0.008607309,0,0,0.002647578,0,0,0,0,0.064613672,0,0,0.15136986,0,0,0,0.080801345,0,0,0.024404345,0,-0.000841618,0,0.009606544,0,0.001977777,0,0,0,0
First Trust North Amer Engy InfrasETF,0.294843084,-0.313895293,-0.059067798,0.025424604,-0.13787665,0,0,0.504602302,0.185539429,-0.081758425,-0.001284695,0,0.051415271,0,0.136347166,0,0,0,0.193837848,0,0,0,0,0.535357203,-0.067007009,0,0.023808439,0,-0.16763753,0,0,0,0.060170205,-0.000731412,0,0,0,0,0.009330525,0
First Trust Value Line® Dividend ETF,0.123232727,-0.000794127,-0.151241548,0.054655819,-0.127680535,-0.052471568,0.020379519,-0.033500392,0.023030265,0.173670997,0.112127116,-0.011436238,-0.004941095,0.014542027,0.144472029,0.161674069,-0.120886407,0,0.471214715,-0.028421329,0,0,0,0,0.024337761,-0.027281861,0.023476036,-0.272648469,-0.174141919,-0.039891977,-0.013470231,0,-0.033759416,0.000202771,-0.014528369,0.080897239,0.110403004,0,0,-0.126221969
Forefront Impact Resilience Strategy (net 60bps live results),0.029453156,0,0,0.044613661,-0.041153651,0.012764276,0.002586549,0,-0.012192298,0.023192415,-0.025025732,0,0,0,-0.013883115,0.028264807,0.0125928,0,0.250546667,0,0,-0.043744039,0.064126871,0.047473017,0,0.020418357,0,0,0.037458362,0,-0.022065239,-0.022485699,0.001885381,0.012478986,0,-0.012540066,0.177890579,0.215568728,0,0
Fortress Net Lease REIT,0,0,0,0.048542827,0.002764304,0,0,0,0.010651726,0,0,0.049492063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021421991,0,0.024707073,0,0.024595719,0,0.671506637,0,0,0,0
FT Energy Income Partners Strategy ETF,0.223622414,0,0,0,0,0.011521508,0.046471761,0,0.104752961,0,0,0,0,0.008157069,0,0.028999217,0,0,0.255361359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245196193,0,0,0
FTSE 100 NR GBP,0,0.286929169,0,0,0,0,0,0.106863511,0.088194934,0,0.084499135,0,0,0.050814493,0,0,0,-0.002769318,0,0,0,0,0,0,0,0,0.010377092,0,-0.393376998,0,0,0,0,0.033892368,0,0.012979996,0,0,0,0
FTSE CHF EuroDep 3 Mon CHF,0,0,0,0,0,0,2.98E-05,0,0,0,-0.000114162,0,0.003578329,-0.000959336,0,0,0,0,0,-0.001680792,0,0,0,0,0,0,0,0,0,0,0,-0.002458407,0.001892565,0.000479405,0,0,0,0,0,0
FTSE EPRA Nareit Developed NR EUR,0,0.007238453,0,0.010580752,0,0,0,0,0.001971857,0,0,0.003639118,-0.001773189,0.026471285,0,0,-0.012545387,0,0,0,0,0,0,0,0.021737954,0,0.007773922,0,-0.835764733,0,0,0,-0.026875215,-0.000647184,0,0.875838358,0,0,0,0
FTSE EPRA Nareit Developed TR USD,0,0.013844522,0,0.021897152,0,0.010616442,0,0,0.004686345,0,0,0,0,0.017818254,0,0,0,0,0,0,0,0,0,0,0.01725028,0,0,-0.107317481,0,0,0,0,-0.012625945,0,0,0.873139925,0,0,0,0
FTSE EPRA Nareit Global REITs NR USD,0,0,0,0,0,0,0,0,0.001148084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96309834,0,0,0,0
FTSE EUR EuroDep 3 Mon EUR,0,0,0,0,0,-0.001145476,0.002433271,0,0,0,-0.000102236,0,0.007982531,-0.004120621,0,0,0,0,0,-0.00322676,0,0,0,0,0,0,0,0,0,0,0,-0.006028457,0.006034685,0.001135986,0,0,0,0,0,0
FTSE GBP EuroDep 3 Mon GBP,0,0,0,0,0,-0.001324802,0.001905736,0,0,0,0,0,0.0089077,-0.004051912,0,0,0,0,0,-0.003737669,0,0,0,0,-0.000449783,0,0,0,0,0,0,-0.00842713,0.007624436,0.001640404,0,0,0,0,0,0
FTSE USD EuroDep 3 Mon USD,0,0,0,0,0,0,0.00218477,0,0.000834567,0,-0.003239103,0,0.010230094,-0.003633236,0,0,0,0,0,-0.001746697,0,0,0,0,-0.002108517,0,0,0,0,0,0,-0.015301103,0.009599192,0.00357946,0,0,0,0,0,0
Fundsmith Equity I Acc,0,0,0,-0.012203731,0,-0.021681771,-0.359706765,0,-0.094211808,0.042640065,0.236861777,-0.038683452,0.11141033,0.167090016,-0.036473003,-0.057954809,0.244357724,0,0.293079654,0.065830754,-0.478943326,0,0,-0.033263816,0,0.16739139,0,0.175311663,-0.407837253,0.290072227,0.104461661,-0.02424775,-0.120557814,0.001167764,0,0,0,0.377486359,0.348235304,0
Fundsmith Equity I CHF Acc,0,0.004117831,0,0,0.086473239,0.034768913,-0.004995766,0,0,0.044420023,0.251572954,0.059093721,0.123282686,0,0,0,0.165857655,0.138675973,0,0,-0.033722409,-0.051386682,0,0,0,0,0,0.043737256,-0.481857265,-0.045148564,0,0,-0.041592636,0,0,0,0,0,0,0
Fundsmith Equity I EUR Acc,0,0.125948779,0,0,0,0.065808124,-0.20481627,0,-0.078492821,0.108344435,0.200889097,0,0.052839594,0.036784958,-0.051214047,-0.020877989,0.173977267,0.102949131,0.065276598,0,0,-0.046489382,0,0,-0.047717224,0,0,0,-0.801181558,0.011832682,0,-0.006538298,-0.045483178,0,0,0.055277904,0.050276804,0.063373838,0.390550643,0
Fundsmith Equity I EUR Inc,0,0.128395349,0,0,0,0.064928533,-0.209325471,0,-0.077630725,0.112961975,0.20281146,0,0.053124077,0.037434482,-0.052427602,-0.02903094,0.170844012,0.096201115,0.078136146,0,0,-0.051485787,0,0,-0.050186999,0,0,0,-0.803755714,0.019661241,0,-0.008679715,-0.049017289,0,0,0.05058595,0.049856038,0.090602303,0.398035656,0
Fundsmith Equity I GBP Acc,0,0,0,-0.000880263,0,-0.023542215,-0.36739257,0,-0.087183392,0.056522468,0.242572938,-0.038309076,0.092511568,0.166359884,-0.034978425,-0.033953633,0.252865217,0,0.267831328,0.070962021,-0.505281389,0,0,-0.040878471,0,0.171898757,0,0.176597215,-0.407394148,0.291006747,0.11748467,-0.048832658,-0.111981769,0.010849706,0,0,0,0.33587947,0.314491705,0
Fundsmith Equity I GBP Inc,0,0,0,0,0,-0.027681413,-0.368454005,0,-0.089152572,0.06055322,0.241809288,-0.044281894,0.091156383,0.166971319,-0.039019365,-0.035852285,0.257570874,0,0.271259284,0.067087809,-0.502157213,0,0,-0.026398718,0,0.156875813,0,0.161844868,-0.411445868,0.290230506,0.125287122,-0.042216717,-0.111197687,0.011046022,0,0,0,0.331997302,0.315014026,0
Fundsmith Equity I USD Acc,0.002607838,0.095690986,0,0,0,0.09715124,-0.155436741,0,-0.069624745,0.098643462,0.208545592,0,0.01372793,0.015344232,-0.05220609,-0.079402136,0.166782363,0.172620502,0,0,0,-0.013346025,0,0,-0.012507997,0.102611677,0,0,0,0,0,0,-0.022746494,0.008382026,0,0.028110001,0.151014862,0.067623542,0.23941669,0
Fundsmith Equity R EUR Acc,0,0.125284947,0,0,0,0.06554013,-0.204605013,0,-0.078570646,0.1091149,0.201841372,0,0.052667497,0.037277819,-0.051159085,-0.021130006,0.174218881,0.103506897,0.064844755,1.48E-05,0,-0.046678547,0,0,-0.04773534,0,0,0,-0.801379735,0.011995965,0,-0.006801684,-0.045773064,0,0,0.055142543,0.048158675,0.065213695,0.390768581,0
Fundsmith Equity T USD Acc,0.209725264,0.084493257,0,0.062225621,0.060946458,0.100440005,0,0,0,0.096087887,0.040573779,0.090763993,0,0,0,0,0.103734879,0,0,0,0,0,0,0,0,0.04486246,0,0,0,0,0,0,0,0.021455601,0,0,0.005456126,0,0,0
Fundsmith Stewardship Fund I Acc,0,0,0,-0.155139874,-0.074875297,0.074080571,-0.267689319,0,-0.060439153,0.15467482,0.21178625,0,0.04070446,0.112406019,-0.078914116,-0.087261419,0.186463904,0,0.206761764,0.053397402,0,0,0,0,-0.058327779,0,0,0,-0.459664001,0.05101654,0,-0.027858183,-0.098762291,0.011618641,0,0,0.113940878,0.515821057,0.218985099,0
Fundsmith Sustainable Equity Fund (IWEF),0,0.063708147,0,0,0.065589538,0.126363919,0,0,0,0.05912425,0.144332442,0,0,0.059730292,0,0,0.079490492,0.066850644,0,0.00544557,0,0,0,0,0.001572043,0,0,0,0,0,0,0,0,0,0,0,0.234286519,0,0,0
GAMCO Intl SICAV Merger Arbtrg I (USD),0,-0.012026344,0,0.002616244,-0.059415523,0,-0.042372931,0,0.033554897,0.041278416,-0.032591288,0.022611925,-0.050220011,-0.025138119,0,0.056209463,0.054726004,-0.040756981,0,0,0,0,0,0.027695284,0.005368359,0.050484902,0.009343796,0,0,-0.012174831,-0.009075018,0,0,-0.018011516,0.004746965,0.054815732,0,0.388619752,0,0
Generation Global Equity (IWEF),0,0,0,0.063120175,0.06487463,0.026020148,0.048299028,0,-0.001462218,0.168169482,0,0.218533167,0.024377676,0.028191061,0,0,0,0,0,0.013315995,0,0,0,0,0,0.159603796,0,0,0,0.018711093,0,-0.067240576,0,0,0,0.028508789,0.290780166,0,0,0
Global Alpha Fund Perf,0,0.108689686,0,0,0,0.062958533,0.053679507,0,-0.049676418,0.160576678,-0.014855843,0.104012256,0.00659662,-0.100269679,-0.006190871,0,0.115166185,0,0,-0.00988912,0,0.023610537,0.081015675,0.043294849,0,0.046137759,0.135871557,0.095451729,0,0,0,0,-0.01760328,0,0,0.011509525,0.011980776,0.578096381,0.251108363,0
Global Evolution Frontier Mkts R CL EUR,-0.032177638,0.149918906,0,0.079020714,-0.143353273,-0.119447606,0.018193038,0.042373157,-0.072473834,-0.080533062,0.040352479,-0.174944845,-0.008042133,0.009780941,-0.020982553,0.116266092,0.046313381,0,-0.230482482,-0.00929599,0.177039555,0.291075145,-0.245772773,-0.512252849,-0.067377177,0,0.463993643,0.332928745,-0.02649334,0.018255272,-0.25692954,-0.027987021,0.041357698,0.030854734,0,0.013280877,0.294666342,0.095749352,0.230927239,0.592714577
Global Long Short Fund Performance,0.052770662,0.128916231,0,0,0,0.056257071,0.073574465,0,-0.074875089,0,-0.006560383,0,0.077493226,-0.021975768,-0.129234821,-0.075702372,0.033662623,0.133777141,0.028768632,0,0,0,0,0,-0.081947817,0.023171042,0.193542733,0,0,0,-0.158843701,0,0.041597075,0.031045765,0,0,0,0,0,0
GMO Climate Change III,0,0,0.083054028,0.064017042,0,0,0,0.05232027,0.047083679,0,0,0.321547285,0,0.375997691,0,0.066176886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134727348,0,0,0,0
GoldenTree Select Partners LP,-0.04450602,0.06250267,0,-0.041453575,0.001490297,-0.041096649,0.007909697,0.035678599,0.00636915,-0.052078818,-0.060684747,0.026089026,-0.011973322,0,0,-0.026872614,-0.060845685,0,-0.006124876,-0.102152902,-0.072066579,0.013606159,-0.055770796,0,0,0.044733037,0.170248172,0,0,-0.038259031,0,0,-0.030501483,0.019689963,0.238022005,0.076504951,0,0.752492526,0,0.139754315
GQG Partners Concentrated Global Equity Comp,0,0,0,0,0.085761615,0.193336898,0.031568189,0,0.005211473,0,0,0,0,0.082591386,0,0,0.287490673,0.050867538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830419,0,0,0,0,0,0
GQG Partners Emerging Markets EquityInst,0,0,-0.139740788,0.623186975,0.075898794,0,0.022811038,-0.170977821,0.075077009,-0.037358403,0,-0.115231091,-0.068371821,0.035473821,-0.03019037,-0.221743506,0.085902104,0,0.131303813,-0.021119601,0,0.026716169,0,0,0,0,0,-0.476466936,0,-0.182495949,0.193489909,-0.026423432,-0.002606523,-0.031531676,0,-0.043794913,0.147654982,0.441056429,0,0.538190941
GQG Partners Emerging Mkts Eq I EUR Acc,0,0,0,0.408432721,0.047681961,0,0,0,0,0,0,0,0,0,-0.082171535,0,0.109969106,0,0,0,0,0,0,0,0,0,0,0,-0.321579641,-0.171797193,0,0,-0.005049873,-0.024280503,0,0,0.043514391,0.175273002,0,0.180117792
GQG Partners Emerging Mkts Eq I USD Acc,0,0,-0.100176499,0.657929965,0.048098947,0,0,-0.090847695,0.052183863,-0.062489307,0,-0.145112431,-0.069657351,0.015215344,-0.086167919,-0.18052163,0.135193461,0,0.10603964,-0.018943976,0,0.002604706,0,0,0,0,0,-0.463313205,0,-0.178576353,0.189959342,0,0,-0.044599057,0,-0.043250609,0.198931582,0.374638611,0,0.534009929
GQG Partners Global Equity I GBP Acc,0,0,0,0,0,0.058729442,0,0,0,0,0,0,0,0,0,0,0.324467924,0.160526207,0,0,0,0,0,0,-0.05391072,-0.005580482,0,0,-0.390081455,0,0,0,0,0.021938603,0,0,0,0,0,0
GQG Partners Global Equity I USD Acc,0,0,0,0.01514427,0.043020206,0.169106647,0,0,0.039684684,0,0,0,0.002785038,0.065266522,0,0,0.244372399,0.198542649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150403,0,0,0,0,0,0
GQG Partners Global Quality Equity Instl,0,0,0,0.020516078,0.029771191,0.187110516,0.019153175,0,0.04784283,0,0,0,0.00199001,0.050325003,0,0,0.267345587,0.162870057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012176397,0,0,0,0,0,0
Graham Institutional Partners LP,0,0,0,-0.128728197,0,0,0.18936981,0.097087327,0,0.118432032,0.171229709,0,0,0,0,0,-0.250128858,0,0,0,0,0,0,0,-0.037520693,0,0,0,0,0.20846291,0,0,0.022728367,0,0,0,0,0,0,0
Grayscale Bitcoin Trust ETF,0,0,0,0,0,0,0,0.068754299,0,0,0,0.215777209,0,0.064370474,0,0,1.049718678,0,0,0,0,0,0,0,0.119612064,0,0,0,0,0,0,0,0,-0.092541326,0,0.048281958,0,0,0,0
Greenbacker GREC-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006205595,0,0,0,0,0,0
Greenbacker GREC-2,0,0,0,0,0,0,0,0,0.01705796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenbacker GREC Proforma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0060945,0,0,0,0,-0.011397272,0,0,0,0,0,0,0,-0.026199687,0.001092951,0,0,0,0,0,0
Groupama Entreprises IC,0,0,0,0,0,-0.001925769,0.002451396,0,0,0,-0.000324347,0,0.008671642,-0.003752125,0,0,0,0,0,-0.00333409,0,0,0,0,0,0,0,0,0,0,0,-0.006933058,0.006197186,0.001627094,0,0,0,0,0,0
Guggenheim GFI (CHF Hedged),0,-0.00164689,0.067767087,-0.020040023,0.003578114,0,0.049455661,-0.046109123,-0.04003237,-0.02808987,-0.011381057,0,0.002334971,-0.001920841,0,0,-0.001930315,-0.045898919,0,0.168656538,0,0,0.155355862,0,-0.020975958,0,0.036706731,-0.032547312,0.017837503,0.028483566,0,0.015122727,-0.035572248,0.000499959,0.20157506,0,0.034874029,0.018222198,0,0.134682938
Guggenheim GFI A USD,0,0,0.041320474,-0.02770616,0.013174121,0,0.059233019,-0.035046443,-0.043102419,0,-0.022401145,-0.002961559,0.005078508,0,0.014753009,0,-0.010680696,-0.090901163,-0.017400459,0.181749492,0,0,0.217920682,0,-0.023125954,0,0.015913655,-0.004226687,0.040629828,0.033511342,0,0.010225717,-0.030995789,0.001165952,0.13784412,0,0.075622075,0.033431091,0,0.128221822
Guggenheim GFI Z GBP Inc,0,0,0.041854635,-0.022046234,0,-0.012731969,0.028844659,-0.036086495,-0.024155883,0,-0.008243829,0,0.025244944,-0.020143323,0,0,-0.003148571,0,0,0.152078253,0,0,0.163629471,0,0,0.010798471,0.046269457,-0.001977575,0,0.04273,0,0,-0.010328729,0.004438415,0.18384331,0.011378922,0,0.031860944,0,0.021935975
Guggenheim GFI Z USD,0,0,0.076162611,-0.018148301,0.001296532,0,0.050662292,-0.045598042,-0.039472366,-0.02228041,-0.020725785,0,0.003081279,-0.008964924,0.001415831,0,-0.010153357,-0.034760313,0,0.166725421,0,0,0.163568445,0,-0.022017026,0,0.032204242,-0.004967541,0.036575876,0.03424629,0,0,-0.024582708,0.003332862,0.191728281,0,0.028374528,0.02948738,0,0.135264117
Guggenheim GFI Z USD Inc,0,0.006977786,0.01355714,0,0.010761726,0,0.031491193,-0.031601283,-0.02944687,-0.002855432,0,0,0.005820409,0,0,0,0,-0.022401701,0,0.165092421,0,0.020272897,0.185910999,0,0,0.002493949,0,-0.003021915,0,0.053735401,0,0,-0.01671693,0.003813823,0.111306548,0.010820428,0,0,0,0.13819356
Hereford Fds Bin Yuan Grter China AI USD,0,0,0,0.904956559,0,0,0,0,-0.054571659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hereford Fds Bin Yuan Grter China L2 USD,0,0,0,0.937117419,0,0,0,0,-0.142866098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFRI Credit (CHF Hedged),0,0,0,0.016672623,0.012223665,-0.000915612,0.042782198,0.038393766,-0.02698248,-0.042179006,-0.032098105,0.002212079,0,0.006985911,-0.024699027,0.012973581,0.015901412,-0.10121636,0,-0.07590092,-0.060097595,0,0,-0.020294338,0.012376639,0.019205286,0.141460417,0.019561775,-0.029888537,-0.019156975,0,0,-0.0304128,0.009377983,0.173989843,0.060205765,-0.075290112,0.466039587,0,0.193636018
HFRI Credit (EUR Hedged),0,0,0,0.018846501,0.013316932,-0.006549647,0.049924793,0.039290383,-0.027221606,-0.039134709,-0.034373102,0,0,0,-0.024771992,0.0057742,0.018244202,-0.087965456,0,-0.079447361,-0.053430975,0,0,-0.013230867,0.009779696,0.021993607,0.140351241,0.041320495,-0.019026588,-0.014979822,0,-0.003675151,-0.026138259,0.009767506,0.176327616,0.058506517,-0.080369776,0.464029303,0,0.194434714
HFRI Credit (GBP Hedged),0,0,0,0.02017246,0.013230548,-0.008371282,0.04780409,0.036570935,-0.027116941,-0.031742601,-0.037640035,0,0.001912303,0,-0.023102971,0.003147772,0.02188313,-0.087685214,0,-0.078729086,-0.033632646,0,0,-0.001989444,0.008141932,0.032238423,0.134821663,0.042569651,-0.040350776,-0.020779205,0,-0.002868611,-0.025686709,0.010612725,0.167040464,0.058863892,-0.083640243,0.451981054,0,0.175783642
HFRI Credit (USD),0,0,0,0.010744155,0.004051219,-0.013800619,0.049510707,0.034449804,-0.023756888,-0.034131836,-0.03437791,0,0,0,-0.01696474,0.004835457,0.010840672,-0.084016743,0,-0.063922511,-0.008737875,0,0,0,0,0.014795699,0.138049758,0.079962184,-0.00036644,-0.014043795,0,-0.008446078,-0.025068636,0.010847181,0.129909226,0.05035132,-0.058418165,0.495299502,0,0.177030569
HFRI Credit Index,0,0,0,0.015089063,0.0065405,-0.010758798,0.049795989,0.042236177,-0.026783219,-0.040831683,-0.032408145,1.28E-05,0,0.000728342,-0.022869424,0.00926903,0.015604043,-0.08120653,0,-0.072576237,-0.028450439,0,0,0,0.005217272,0.022674886,0.141607144,0.090917012,0,-0.008878327,0,-0.008539872,-0.026489501,0.011239931,0.156617084,0.050096038,-0.074464839,0.492078473,0,0.164134676
HFRI ED: Distressed/Restructuring Index,0,0,0,0,0,0,0.032823558,0,-0.002739862,0,-0.041047815,0,-0.009900525,0.03726718,0,0.011030517,0,-0.162954897,0,0,0,0.006378227,0,0,0,0,0.010895966,0,-0.044072063,-0.015416839,0,0,-0.05806175,0.023087029,0.06467896,0.043496307,0,0.761352033,0,0.203176643
HFRI ED: Merger Arbitrage Index,0,-0.021767881,0,0,-0.021546636,-0.002674526,0,0,0.045866875,0,-0.027767888,0,-0.056846378,-0.062530275,0,0.022349567,0.026914747,-0.060055257,0,-0.041742007,0,-0.019461372,0,0.062302961,0.009140242,0.075141977,0.011366712,0,0,0,0,0,-0.011676712,-0.021237561,0,0.109793423,0,0.560232546,0,0
HFRI Equity Hedge,0,-0.039344452,0.068563603,0.012084471,0,0.004187893,0,0,-0.014008301,0.016460979,-0.006440867,0.003707424,0,-0.007411352,-0.002059034,0.03159823,0,0.038789586,-0.06918918,0,0.008989774,-0.002648096,0.022939845,0,-0.035032546,0,0,-0.011700072,0.067607234,0.021560392,0,0,-0.020093786,-0.0080267,0,0,0.019431616,1.07240942,0.109792144,0
HFRI Equity Hedge Total Asset Weighted Index,0,0,0.007033316,0.017708861,0.033473669,0.017474196,0.04697877,0,-0.026146213,0,0,0.043406131,0,0,0,0,0.032438243,0,0,0,0,0,0,0,-0.041535217,0.029049859,0,0,0,0,0,0,0.002812198,0.004555112,0,0.002818143,0,0.7251433,0,0
HFRI Equity Hedge Total Asset Weighted Index - CHF Hedged,0,0,0,0.019747852,0.036253753,0.02937015,0.039708856,0,-0.026233808,0,0,0.05265605,-0.008066801,0,0,0,0.025221379,0,0.00206608,0,0,0,0,0,-0.04281511,0.02758624,0,0,0,0,0,0.000750536,0,0.006111883,0,0,0,0.733260519,0,0
HFRI Equity Hedge Total Asset Weighted Index - EUR Hedged,0,0,0.0008725,0.013133008,0.036139184,0.016485478,0.047478209,0,-0.026656066,0,0,0.050165274,0,0,0,0,0.029761165,0,0,0,0,0,0,0,-0.045501192,0.031525176,0,0,0,0,0,0,0.004187967,0.005904649,0,0.002214377,0,0.726777522,0,0
